words,labels
"['how', 'does', 'the', 'jewish', 'calendar', 'compared', 'to', 'our', 'calendar']","[0, 0, 0, 1, 2, 3, 4, 1, 2]"
"['which', 'are', 'the', 'best', 'classic', 'rock', 'bands']","[0, 0, 0, 3, 1, 2, 2]"
"['what', 'is', 'the', 'difference', 'between', 'oscillation', 'and', 'resonance']","[0, 0, 0, 3, 0, 1, 0, 1]"
"['would', 'real', 'madrid', 'be', 'better', 'off', 'without', 'cristiano', 'ronaldo']","[0, 1, 2, 0, 3, 0, 3, 4, 4]"
"['which', 'is', 'the', 'fastest', 'running', 'train', 'on', 'indian', 'railways']","[0, 0, 0, 3, 1, 2, 2, 2, 2]"
"['what', 'are', 'the', 'strongest', 'majors', 'in', 'terms', 'of', 'job', 'prospects', 'and', 'what', 'are', 'the', 'weakest', 'majors', 'at', 'bradley', 'university']","[0, 0, 0, 3, 1, 0, 0, 0, 3, 4, 0, 0, 0, 0, 3, 1, 2, 2, 2]"
"['what', 'is', 'the', 'quickest', 'and', 'easiest', 'way', 'to', 'forget', 'someone']","[0, 0, 0, 3, 4, 4, 1, 2, 2, 2]"
"['why', 'is', 'a', 'salt', 'water', 'swimming', 'pool', 'better', 'than', 'a', 'chlorinated', 'pool']","[0, 0, 0, 1, 2, 2, 2, 3, 0, 0, 1, 2]"
"['is', 'a', 'macbook', 'pro', 'still', 'worth', 'buying', 'in']","[0, 0, 1, 2, 2, 3, 4, 4, 4, 4]"
"['who', 'did', 'the', 'patriots', 'play', 'first', 'this', 'season']","[1, 0, 0, 3, 4, 3, 3, 4]"
"['which', 'is', 'the', 'better', 'guitar', 'to', 'buy', 'between', 'yamaha', 'and', 'cort']","[0, 0, 0, 3, 3, 4, 4, 0, 1, 2, 0, 1, 2]"
"['what', 'are', 'the', 'most', 'iconic', 'images']","[0, 0, 0, 3, 3, 1]"
"['what', 'is', 'a', 'good', 'institute', 'for', 'itil', 'certification', 'in', 'pune']","[0, 0, 0, 3, 1, 2, 2, 2, 2, 2]"
"['what', 'are', 'some', 'of', 'the', 'funniest', 'narendra', 'modi', 'memes']","[0, 0, 0, 0, 0, 3, 1, 2, 2]"
"['what', 'are', 'the', 'differences', 'between', 'mixtures', 'and', 'compounds']","[0, 0, 0, 3, 0, 1, 0, 1]"
"['which', 'is', 'the', 'spiciest', 'spice', 'in', 'the', 'world']","[0, 0, 0, 3, 1, 2, 2, 2]"
"['what', 'is', 'the', 'worst', 'advice', 'you', 've', 'ever', 'been', 'given']","[0, 0, 0, 3, 1, 2, 2, 2, 2, 2]"
"['what', 'is', 'india', 's', 'rank', 'in', 'index', 'of', 'economic', 'freedom']","[0, 0, 1, 2, 3, 0, 3, 4, 4, 4, 4]"
"['which', 'are', 'the', 'best', 'colleges', 'in', 'india', 'for', 'an', 'msc', 'in', 'physics']","[0, 0, 0, 3, 1, 2, 2, 2, 2, 2, 2, 2]"
"['what', 'type', 'of', 'government', 'does', 'turkey', 'have', 'how', 'does', 'it', 'compare', 'to', 'the', 'one', 'in', 'jordan']","[0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 3, 0, 0, 1, 2, 2]"
"['how', 'to', 'travel', 'to', 'moorea', 'for', 'less']","[1, 2, 2, 2, 2, 0, 3]"
"['how', 'do', 'the', 'gut', 'microbiomes', 'of', 'herbivore', 'animals', 'compare', 'with', 'those', 'of', 'carnivore', 'animals']","[0, 0, 0, 1, 2, 2, 2, 2, 3, 0, 1, 2, 2, 2]"
"['what', 'are', 'some', 'of', 'the', 'coolest', 'most', 'unusual', 'strangest', 'jobs']","[0, 0, 0, 0, 0, 3, 4, 3, 3, 1]"
"['what', 'is', 'the', 'difference', 'between', 'isolator', 'and', 'circuit', 'breaker']","[0, 0, 0, 3, 0, 1, 0, 1, 2]"
"['what', 'is', 'the', 'largest', 'houston', 'lexus', 'dealer']","[0, 0, 0, 3, 1, 2, 2]"
"['what', 'are', 'the', 'most', 'surreal', 'places', 'to', 'visit']","[0, 0, 0, 3, 1, 2, 0, 0]"
"['what', 'is', 'the', 'main', 'agricultural', 'product', 'of', 'the', 'golden', 'triangle']","[0, 0, 0, 3, 1, 2, 2, 2, 2, 2]"
"['what', 'are', 'the', 'best', 'ya', 'fairy', 'tale', 'retellings']","[0, 0, 0, 3, 1, 2, 2, 2]"
"['what', 'is', 'difference', 'between', 'c', 'and', 'java']","[0, 0, 3, 0, 1, 0, 1]"
"['what', 'are', 'most', 'underrated', 'bollywood', 'movies']","[0, 0, 3, 3, 1, 2]"
"['what', 'is', 'the', 'best', 'watching', 'zone', 'in', 'an', 'imax', 'screen', 'set', 'in', 'the', 'theatre']","[0, 0, 0, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['what', 'are', 'some', 'of', 'the', 'craziest', 'weirdest', 'things', 'you', 've', 'seen', 'on', 'linkedin']","[0, 0, 3, 0, 0, 3, 4, 1, 2, 2, 2, 2, 2]"
"['which', 'is', 'the', 'largest', 'church', 'in', 'the', 'world', 'and', 'where', 'is', 'it', 'situated']","[0, 0, 0, 3, 1, 2, 2, 2, 0, 0, 0, 0, 0]"
"['what', 'machine', 'learning', 'algorithm', 'should', 'i', 'use', 'for', 'my', 'app']","[0, 1, 2, 2, 0, 0, 0, 0, 3, 4]"
"['what', 'are', 'the', 'differences', 'between', 'microsoft', 'sde', 'interview', 'vs', 'microsoft', 'sdet', 'interview', 'and', 'resources', 'to', 'study']","[0, 0, 0, 3, 0, 1, 2, 2, 0, 1, 2, 2, 0, 0, 0, 0]"
"['who', 'has', 'the', 'highest', 'fg', 'percentage', 'in', 'the', 'nba']","[1, 0, 0, 3, 3, 4, 4, 4, 4]"
"['who', 'stole', 'the', 'most', 'bases', 'in', 'major', 'league', 'baseball']","[1, 3, 0, 3, 3, 4, 4, 4, 4]"
"['what', 'are', 'the', 'best', 'websites', 'for', 'bank', 'exams', 'preparation']","[0, 0, 0, 3, 1, 2, 2, 2, 2]"
"['is', 'a', 'little', 'watering', 'still', 'better', 'than', 'no', 'watering', 'when', 'plants', 'are', 'thirsty']","[0, 0, 1, 2, 0, 3, 0, 1, 2, 0, 3, 4, 4]"
"['which', 'is', 'the', 'best', 'option', 'to', 'learn', 'functional', 'programming', 'haskell', 'or', 'a', 'simpler', 'language']","[0, 0, 0, 3, 0, 0, 3, 4, 4, 1, 0, 0, 1, 2]"
"['what', 'is', 'the', 'property', 'tax', 'rate', 'in', 'granville', 'ohio', 'how', 'is', 'it', 'compared', 'to', 'the', 'one', 'of', 'alaska']","[0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 3, 4, 0, 1, 2, 2]"
"['what', 'is', 'the', 'most', 'frustrating', 'thing', 'about', 'your', 'job', 'or', 'business', 'in', 'other', 'words', 'what', 'keeps', 'you', 'up', 'at', 'night']","[0, 0, 0, 3, 3, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['which', 'mmo', 'has', 'been', 'operating', 'the', 'longest']","[0, 1, 0, 3, 4, 0, 3]"
"['which', 'bleach', 'helps', 'fade', 'cloth']","[0, 1, 3, 3, 4]"
"['what', 'is', 'the', 'best', 'time', 'to', 'visit', 'meghalaya']","[0, 0, 0, 3, 1, 2, 2, 2]"
"['what', 'sea', 'creature', 'has', 'the', 'largest', 'brain', 'octopus']","[0, 1, 2, 0, 0, 3, 3, 1]"
"['what', 'is', 'the', 'best', 'song', 'to', 'sing', 'in', 'a', 'karaoke']","[0, 0, 0, 3, 1, 2, 2, 2, 2, 2]"
"['what', 'are', 'the', 'richest', 'states', 'in', 'america']","[0, 0, 0, 3, 4, 1, 2, 2]"
"['what', 'is', 'the', 'meaning', 'of', 'fiction', 'and', 'non', 'fiction']","[0, 0, 0, 0, 0, 1, 0, 1, 2]"
"['can', 'you', 'describe', 'the', 'difference', 'between', 'and', 'lte', 'in', 'layman', 'terms']","[0, 0, 0, 0, 3, 0, 1, 2, 0, 1, 0, 3, 4]"
"['how', 'did', 'baroque', 'art', 'differ', 'from', 'renaissance']","[0, 0, 1, 2, 3, 0, 1]"
"['who', 'was', 'the', 'first', 'serial', 'killer', 'in', 'america']","[0, 0, 0, 3, 1, 2, 2, 2]"
"['how', 'long', 'is', 'the', 'longest', 'neuron', 'in', 'the', 'human', 'body', 'and', 'where', 'is', 'it', 'located']","[0, 0, 0, 0, 3, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0]"
"['what', 'was', 'highest', 'temperature', 'in', 'nigeria', 'ever']","[0, 0, 3, 1, 2, 2, 2]"
"['what', 'is', 'the', 'difference', 'between', 'mumbai', 'metro', 'and', 'mumbai', 'monorail', 'are', 'they', 'same', 'or', 'different']","[0, 0, 0, 3, 0, 1, 2, 0, 1, 2, 0, 0, 3, 4, 4]"
"['if', 'i', 'had', 'a', 'car', 'with', 'inch', 'rims', 'and', 'changed', 'them', 'to', 'inch', 'would', 'i', 'save', 'fuel', 'by', 'having', 'a', 'larger', 'rim', 'how', 'does', 'the', 'different', 'rim', 'sizes', 'affect', 'fuel', 'economy']","[0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 4, 4]"
"['what', 'are', 'the', 'differences', 'between', 'chinese', 'culture', 'and', 'western', 'culture']","[0, 0, 0, 3, 0, 1, 2, 0, 1, 2]"
"['what', 'are', 'some', 'interesting', 'areas', 'of', 'english', 'that', 'i', 'could', 'do', 'undergraduate', 'honors', 'thesis', 'in']","[0, 0, 3, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['what', 'is', 'best', 'source', 'of', 'canadian', 'politics', 'news', 'web', 'news', 'sites', 'or', 'facebook', 'pages', 'please', 'be', 'specific', 'on', 'which', 'sites', 'or', 'pages']","[0, 0, 3, 3, 4, 4, 4, 4, 1, 2, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['what', 'skills', 'do', 'employers', 'seek', 'the', 'most']","[0, 1, 0, 3, 4, 0, 3]"
"['what', 'was', 'your', 'best', 'moment']","[0, 0, 3, 3, 1]"
"['what', 'are', 'the', 'most', 'important', 'lessons', 'travel', 'has', 'taught', 'you']","[0, 0, 0, 3, 3, 1, 2, 2, 2, 2]"
"['what', 'are', 'the', 'best', 'india', 'fashion', 'trends']","[0, 0, 0, 3, 1, 2, 2]"
"['which', 'is', 'your', 'favourite', 'dish', 'and', 'why']","[0, 0, 0, 3, 1, 0, 0]"
"['what', 'are', 'some', 'lesser', 'known', 'sights', 'to', 'see', 'when', 'visiting', 'florencia', 'colombia']","[0, 0, 3, 3, 4, 1, 2, 2, 2, 2, 2, 2]"
"['what', 'is', 'the', 'difference', 'in', 'performance', 'of', 'microkernel', 'vs', 'monolithic', 'kernel']","[0, 0, 0, 3, 0, 3, 0, 1, 0, 1, 2]"
"['what', 'are', 'the', 'main', 'differences', 'between', 'a', 'bachelor', 's', 'and', 'a', 'graduate', 'degree', 'in', 'dentistry', 'in', 'terms', 'of', 'career', 'prospects']","[0, 0, 0, 3, 4, 0, 0, 1, 2, 0, 0, 1, 2, 2, 2, 0, 0, 0, 3, 4]"
"['what', 'is', 'the', 'most', 'viewed', 'song', 'on', 'youtube', 'in', 'hours', 'india']","[0, 0, 0, 3, 3, 1, 2, 2, 2, 2, 2, 2]"
"['who', 'is', 'oldest', 'female', 'tennis', 'player', 'to', 'win', 'a', 'major']","[0, 0, 3, 1, 2, 2, 0, 3, 4, 4]"
"['what', 'are', 'some', 'pros', 'and', 'cons', 'of', 'living', 'near', 'by', 'sea', 'or', 'river']","[0, 0, 0, 3, 4, 4, 0, 1, 2, 2, 2, 2, 2]"
"['which', 'are', 'better', 'samsung', 'or', 'lg', 'refrigerators']","[0, 0, 3, 1, 0, 1, 2]"
"['should', 'i', 'get', 'the', 'macbook', 'pro', 'or', 'the', 'macbook', 'pro']","[0, 0, 0, 0, 1, 2, 2, 0, 0, 1, 2, 2]"
"['how', 'can', 'i', 'manage', 'my', 'time', 'in', 'the', 'most', 'efficient', 'way']","[0, 0, 0, 1, 2, 2, 0, 0, 3, 3, 1]"
"['where', 'can', 'i', 'get', 'the', 'best', 'quality', 'photo', 'booth', 'service', 'in', 'australia']","[0, 0, 0, 0, 0, 3, 3, 1, 2, 2, 2, 2]"
"['do', 'you', 'believe', 'donald', 'trump', 'would', 'be', 'the', 'worst', 'president', 'in', 'the', 'history', 'of', 'the', 'united', 'states', 'of', 'america']","[0, 0, 0, 1, 2, 0, 0, 0, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
"['what', 'is', 'it', 'like', 'to', 'be', 'a', 'summer', 'student', 'at', 'claremont', 'colleges', 'how', 'is', 'it', 'different', 'from', 'the', 'normal', 'school', 'year']","[0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 3, 0, 0, 1, 2, 2]"
"['what', 'are', 'you', 'scared', 'of', 'the', 'most']","[1, 0, 0, 3, 0, 0, 3]"
"['what', 'is', 'the', 'difference', 'between', 'ordinary', 'phones', 'and', 'iphones']","[0, 0, 0, 3, 0, 1, 2, 0, 1]"
"['why', 'is', 'ios', 'more', 'optimized', 'than', 'android']","[0, 0, 1, 3, 3, 0, 1]"
"['what', 'are', 'the', 'most', 'interesting', 'products', 'and', 'innovations', 'that', 'spark', 'therapeutics', 'is', 'coming', 'out', 'with', 'in']","[0, 0, 0, 3, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['which', 'came', 'first', 'pepsi', 'or', 'a', 'w', 'root', 'beer']","[0, 0, 3, 1, 0, 0, 0, 0, 0]"
"['what', 'is', 'the', 'largest', 'investigative', 'arm', 'of', 'the', 'department', 'of', 'homeland', 'security']","[0, 0, 0, 3, 1, 2, 2, 2, 2, 2, 2, 2]"
"['what', 'is', 'the', 'hottest', 'temperature', 'ever', 'recorded', 'in', 'new', 'zealand']","[0, 0, 0, 3, 1, 2, 2, 2, 2, 2]"
"['what', 'is', 'longest', 'river', 'in', 'indiana']","[0, 0, 3, 1, 2, 2]"
"['what', 'are', 'some', 'mind', 'blowing', 'men', 'wallets', 'that', 'exist', 'that', 'most', 'people', 'don', 't', 'know', 'about']","[0, 0, 3, 3, 4, 1, 2, 0, 0, 0, 3, 3, 4, 4, 4, 4]"
"['what', 'was', 'the', 'major', 'spacecraft', 'launching', 'centre', 'in', 'south', 'america']","[0, 0, 0, 3, 1, 2, 2, 2, 2, 2]"
"['who', 'was', 'more', 'successful', 'cia', 'or', 'kgb']","[0, 0, 3, 3, 1, 0, 1]"
"['what', 'is', 'the', 'best', 'age', 'to', 'neuter', 'male', 'dog']","[0, 0, 0, 3, 1, 0, 3, 4, 4]"
"['what', 'is', 'the', 'best', 'forum', 'for', 'communicating', 'with', 'retailers']","[0, 0, 0, 3, 1, 2, 2, 2, 2]"
"['what', 'is', 'the', 'largest', 'organ', 'in', 'the', 'human', 'body']","[0, 0, 0, 3, 1, 2, 2, 2, 2]"
"['what', 'is', 'your', 'most', 'hidden', 'and', 'deepest', 'secret', 'that', 'you', 'want', 'to', 'share']","[0, 0, 3, 3, 3, 4, 4, 1, 2, 2, 2, 2, 2]"
"['which', 'is', 'the', 'best', 'hair', 'transplant', 'clinic', 'in', 'bhubaneswar', 'india']","[0, 0, 0, 3, 1, 2, 2, 2, 2, 2]"
"['what', 'are', 'some', 'good', 'ways', 'of', 'reading', 'a', 'logarithmic', 'scale']","[0, 0, 3, 4, 1, 2, 2, 2, 2, 2]"
"['which', 'is', 'a', 'better', 'bike', 'for', 'commuting', 'as', 'well', 'as', 'occasional', 'long', 'rides', 'street', 'or', 'the', 'royal', 'enfield']","[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2]"
"['what', 'are', 'the', 'latest', 'seo', 'off', 'page', 'activities']","[0, 0, 0, 3, 1, 2, 2, 2]"
"['what', 'is', 'the', 'best', 'university', 'in', 'ukraine']","[0, 0, 0, 3, 1, 2, 2]"
"['what', 'is', 'the', 'best', 'way', 'to', 'stay', 'young', 'after']","[0, 0, 0, 3, 1, 2, 2, 2, 2, 2]"
"['what', 'is', 'the', 'difference', 'between', 'a', 'dimension', 'and', 'a', 'metric']","[0, 0, 0, 3, 0, 0, 1, 0, 0, 1]"
"['what', 'is', 'the', 'hottest', 'temperature', 'ever', 'recorded', 'in', 'michigan']","[0, 0, 0, 3, 1, 2, 2, 2, 2]"
"['what', 'is', 'the', 'difference', 'between', 'cultures', 'and', 'ethnic']","[0, 0, 0, 3, 0, 1, 0, 1]"
"['what', 'is', 'the', 'difference', 'between', 'smoke', 'and', 'sanity', 'testing']","[0, 0, 0, 3, 0, 1, 0, 1, 2]"
"['what', 'is', 'a', 'good', 'mixer', 'for', 'southern', 'comfort']","[0, 0, 0, 3, 1, 2, 2, 2]"
"['which', 'temperature', 'is', 'water', 'more', 'acidic']","[0, 1, 0, 1, 3, 3]"
"['which', 'sql', 'iso', 'install', 'per', 'core']","[0, 1, 2, 3, 4, 4]"
"['what', 'is', 'the', 'difference', 'between', 'diesel', 'engine', 'and', 'petrol', 'engine']","[0, 0, 0, 3, 0, 1, 2, 0, 1, 2]"
"['who', 'has', 'hit', 'the', 'most', 'home', 'runs', 'in', 'mlb', 'history']","[1, 0, 0, 0, 3, 3, 4, 4, 4, 4]"
"['who', 'is', 'the', 'best', 'ever', 'sportsman']","[0, 0, 0, 3, 0, 1]"
"['which', 'is', 'the', 'best', 'resort', 'for', 'honeymoon', 'in', 'kerala']","[0, 0, 0, 3, 1, 2, 2, 2, 2]"
"['who', 'has', 'won', 'the', 'most', 'major', 'golf', 'titles']","[1, 0, 0, 0, 3, 3, 4, 4]"
"['what', 'is', 'the', 'basic', 'difference', 'between', 'inductor', 'and', 'coil']","[0, 0, 0, 3, 4, 0, 1, 0, 1]"
"['which', 'is', 'the', 'longest', 'mountain', 'range', 'in', 'india']","[0, 0, 0, 3, 1, 2, 2, 2]"
"['what', 'are', 'the', 'top', 'most', 'popular', 'name', 'in', 'the', 'world']","[0, 0, 0, 3, 4, 4, 3, 1, 2, 2, 2]"
"['what', 'is', 'best', 'grass', 'for', 'cattle']","[0, 0, 3, 1, 2, 2]"
"['what', 'is', 'the', 'best', 'comic', 'book']","[0, 0, 0, 3, 1, 2]"
"['which', 'is', 'your', 'favorite', 'eyeliner', 'from', 'oriflame']","[0, 0, 0, 3, 1, 2, 2]"
"['should', 'i', 'have', 'my', 'funko', 'pop', 'toy', 'signed', 'or', 'just', 'have', 'the', 'box', 'signed']","[0, 0, 0, 0, 1, 2, 2, 2, 0, 1, 2, 2, 2, 2]"
"['which', 'intermolecular', 'forces', 'are', 'weakest']","[0, 1, 2, 0, 3]"
"['where', 'is', 'the', 'longest', 'bridge', 'over', 'water']","[0, 0, 0, 3, 1, 2, 2]"
"['which', 'is', 'the', 'best', 'movie', 'ever']","[0, 0, 0, 3, 1, 2]"
"['what', 'are', 'some', 'of', 'the', 'best', 'bodyweight', 'exercises', 'for', 'my', 'whole', 'body']","[0, 0, 3, 0, 0, 3, 1, 2, 0, 3, 4, 4]"
"['what', 'is', 'gate', 'how', 'difficult', 'is', 'it', 'compared', 'to', 'jee']","[0, 0, 1, 0, 3, 0, 1, 3, 4, 1]"
"['what', 'is', 'a', 'suitable', 'solar', 'panel', 'installation', 'provider', 'in', 'boulder', 'creek', 'california', 'ca']","[0, 0, 0, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['what', 'is', 'the', 'difference', 'between', 'and', 'christmas', 'lights']","[0, 0, 0, 3, 0, 1, 0, 1, 2, 2]"
"['which', 'is', 'the', 'best', 'brand', 'for', 'unflavored', 'whey', 'protein', 'in', 'india']","[0, 0, 0, 3, 1, 2, 2, 2, 2, 2, 2]"
"['what', 'is', 'best', 'gaming', 'laptops', 'under', 'in']","[0, 0, 3, 1, 2, 2, 2, 0, 3]"
"['which', 'party', 'is', 'the', 'majority', 'party', 'in', 'the', 'senate', 'in', 'nigeria']","[0, 0, 0, 0, 3, 1, 2, 2, 2, 2, 2]"
"['what', 'language', 'is', 'used', 'in', 'visual', 'basic', 'how', 'does', 'it', 'compare', 'to', 'sql']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 3, 0, 1]"
"['who', 'is', 'going', 'to', 'win', 'the', 'us', 'presidential', 'election', 'why']","[1, 0, 0, 0, 3, 0, 3, 4, 4, 4, 0]"
"['which', 'is', 'better', 'gun', 'or', 'insas']","[0, 0, 3, 0, 1, 0, 1]"
"['which', 'agar', 'will', 'grow', 'most', 'types', 'of', 'neisseria']","[0, 1, 0, 3, 3, 3, 4, 4]"
"['which', 'bike', 'is', 'preferred', 'in', 'bangalore', 'fz', 'v', 'or', 'pulsar']","[0, 0, 0, 3, 0, 0, 1, 2, 2, 0, 1, 2]"
"['which', 'answers', 'on', 'quora', 'have', 'the', 'highest', 'upvote', 'to', 'view', 'ratio']","[0, 1, 2, 2, 0, 0, 3, 3, 4, 4, 4]"
"['where', 'are', 'the', 'most', 'hops', 'grown', 'in', 'the', 'world']","[1, 0, 0, 3, 3, 4, 4, 4, 4]"
"['what', 'are', 'the', 'best', 'books', 'about', 'churchill']","[0, 0, 0, 3, 1, 2, 2]"
"['which', 'is', 'better', 'haskell', 'and', 'lisp', 'vs', 'haskell', 'or', 'lisp']","[0, 0, 3, 1, 2, 2, 0, 1, 2, 2]"
"['what', 'country', 'has', 'the', 'largest', 'economy', 'in', 'africa']","[0, 1, 0, 0, 3, 3, 1, 2]"
"['what', 'is', 'the', 'worst', 'thing', 'that', 'can', 'happen', 'while', 'debugging', 'a', 'programming', 'error']","[0, 0, 0, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['which', 'is', 'better', 'intermediate', 'vs', 'beginner', 'definition']","[0, 0, 3, 1, 0, 1, 2]"
"['can', 'cows', 'be', 'better', 'pets', 'than', 'dogs', 'and', 'cats']","[0, 1, 0, 3, 3, 0, 1, 2, 2]"
"['what', 'will', 'be', 'the', 'best', 'thing', 'to', 'loose', 'weight', 'i', 'have', 'thyroid', 'due', 'to', 'which', 'i', 'have', 'severe', 'backaches', 'and', 'i', 'am', 'not', 'able', 'to', 'workout', 'more']","[0, 0, 0, 0, 3, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['what', 'is', 'the', 'best', 'graphic', 'design', 'software']","[0, 0, 0, 3, 1, 2, 2]"
"['which', 'is', 'the', 'best', 'coaching', 'class', 'for', 'cfa', 'level', 'in', 'mumbai']","[0, 0, 0, 3, 1, 2, 2, 2, 2, 2, 2, 2]"
"['what', 'is', 'the', 'maximum', 'temperature', 'can', 'be', 'measured', 'using', 'platinum', 'tungsten', 'thermometer']","[0, 0, 0, 3, 1, 0, 0, 3, 4, 4, 4, 4]"
"['what', 'do', 'you', 'consider', 'your', 'best', 'quality']","[0, 0, 0, 0, 3, 3, 1]"
"['how', 'can', 'i', 'know', 'about', 'the', 'best', 'hotel', 'in', 'varanasi']","[0, 0, 0, 0, 0, 0, 3, 1, 2, 2]"
"['what', 'is', 'the', 'difference', 'between', 'living', 'to', 'work', 'and', 'working', 'to', 'live']","[0, 0, 0, 3, 0, 1, 2, 2, 0, 1, 2, 2]"
"['which', 'is', 'better', 'carrot', 'pie', 'custard', 'or', 'stew']","[0, 0, 3, 1, 2, 2, 0, 1]"
"['who', 'is', 'your', 'favorite', 'youtuber']","[0, 0, 3, 3, 1]"
"['what', 'were', 'the', 'major', 'contributions', 'of', 'the', 'political', 'leaders', 'during', 'and', 'how', 'are', 'the', 'compared', 'to', 'the', 'ones', 'during', 'the', 'paraguay', 'war']","[0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 3, 4, 0, 1, 2, 2, 2, 2]"
"['what', 'is', 'difference', 'between', 'interval', 'and', 'ratio', 'scales']","[0, 0, 3, 0, 1, 0, 1, 2]"
"['how', 'do', 'i', 'differentiate', 'between', 'bituminous', 'concrete', 'and', 'semi', 'dense', 'bituminous', 'concrete', 'in', 'field']","[0, 0, 0, 3, 0, 1, 2, 0, 1, 2, 2, 2, 3, 4]"
"['which', 'is', 'the', 'best', 'place', 'where', 'one', 'can', 'get', 'free', 'certification', 'for', 'ifrs']","[0, 0, 0, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['when', 'is', 'the', 'random', 'forest', 'better', 'than', 'decision', 'tree']","[0, 0, 0, 1, 2, 3, 0, 1, 2]"
"['choosing', 'between', 'two', 'programmers', 'experience', 'vs', 'passion', 'which', 'is', 'better']","[0, 0, 0, 3, 1, 0, 1, 0, 0, 3]"
"['what', 'are', 'some', 'of', 'the', 'best', 'ways', 'to', 'learn', 'python']","[0, 0, 3, 0, 0, 3, 1, 2, 2, 2]"
"['what', 's', 'the', 'worst', 'hotel', 'in', 'agad', 's']","[0, 0, 0, 3, 1, 2, 2, 2]"
"['how', 'does', 'a', 'spindle', 'motor', 'differ', 'from', 'induction', 'motor']","[0, 0, 0, 1, 2, 3, 0, 1, 2]"
"['who', 'pay', 'more', 'income', 'tax', 'in', 'india']","[1, 3, 3, 3, 4, 4, 4]"
"['what', 'is', 'queens', 'of', 'the', 'stone', 'age', 'best', 'known', 'song']","[0, 0, 1, 2, 2, 2, 2, 3, 3, 1]"
"['what', 'are', 'some', 'good', 'book', 'for', 'algorithms', 'and', 'data', 'structures', 'on', 'java']","[0, 0, 3, 4, 1, 2, 2, 2, 2, 2, 2, 2]"
"['who', 'is', 'the', 'first', 'president', 'of', 'bharatiya', 'janata', 'party']","[0, 0, 0, 3, 1, 2, 2, 2, 2]"
"['what', 'are', 'your', 'thoughts', 'about', 'imaginary', 'vs', 'real', 'time', 'as', 'stephen', 'hawking', 'describes']","[0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0]"
"['what', 'are', 'some', 'common', 'causes', 'of', 'conjunctivitis']","[0, 0, 0, 3, 1, 2, 2]"
"['what', 'are', 'the', 'most', 'forgotten', 'wars']","[0, 0, 0, 3, 3, 1]"
"['i', 'have', 'yrs', 'of', 'experience', 'in', 'mainframes', 'and', 'looking', 'out', 'for', 'job', 'in', 'dubai', 'which', 'are', 'the', 'best', 'it', 'recruiting', 'consultancies', 'to', 'contact']","[0, 0, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 0, 0, 3, 0, 1, 2, 0, 0]"
"['what', 's', 'so', 'special', 'about', 'prisma', 'app']","[0, 0, 0, 3, 0, 1, 2]"
"['who', 'has', 'the', 'most', 'women', 's', 'ncaa', 'basketball', 'championships']","[1, 0, 0, 3, 3, 4, 4, 4, 4]"
"['who', 'is', 'more', 'likely', 'to', 'be', 'the', 'president', 'of', 'india', 'in']","[1, 0, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4]"
"['where', 'can', 'i', 'get', 'best', 'quality', 'pest', 'control', 'service', 'in', 'australia']","[0, 0, 0, 0, 3, 1, 2, 2, 2, 2, 2]"
"['what', 'is', 'better', 'to', 'graduate', 'early', 'with', 'average', 'gpa', 'or', 'later', 'with', 'better', 'gpa']","[0, 0, 3, 0, 1, 2, 2, 2, 2, 0, 1, 2, 2, 2]"
"['what', 'are', 'the', 'advantages', 'of', 'nuclear', 'energy', 'what', 'are', 'the', 'disadvantages']","[0, 0, 0, 3, 0, 1, 2, 0, 0, 0, 3]"
