words,labels
[microsoft : our first party games are superior to sony and nintendo ' s .],[B-Object O O O O B-Aspect O B-Predicate O B-Object O B-Object O O O]
[sony is working harder for gamers than microsoft and nintendo .],[B-Object O B-Aspect B-Predicate O O O B-Object O B-Object O]
[hahaha microsoft is playing the game better than sony .],[O B-Object O B-Aspect O O B-Predicate O B-Object O]
[sony is not a windows maker but sony can make games better than microsoft .],[B-Object O O O O O O B-Object O O B-Aspect B-Predicate O B-Object O]
"[the 360 is most likely going to be cheaper than the ps3 , microsoft is no worse than sony ( i actually consider sony worse ... at least microsoft and nintendo treat us retailers very nicely ), and everyone needs to stop bitching about the price .]",[O B-Object O O O O O O B-Predicate O O B-Object O B-Object O B-Predicate I-Predicate O B-Object O O O O B-Object B-Predicate O O O B-Object O B-Object O O O O O O O O O O O O O O O O]
"[second , sony not following suit with their console , offering a more attractive , gaming - centric , technically superior console at a cheaper price , must have been a big blow to microsoft .]",[O O B-Object O O O O O O O O O B-Predicate I-Predicate O O O O O B-Aspect B-Predicate B-Aspect O O B-Predicate B-Aspect O O O O O O O O B-Object O]
"[with its own stores like apple ' s , microsoft would have greater ability to push its products exclusively , rather than seeing its xbox 360 sit next to the newer sony playstation 3 or the cheaper nintendo wii , for example .]",[O O O O O O O O O B-Object O O O O O O O O O O O O O O O O O O O O B-Predicate B-Object O O O O B-Predicate B-Object O O O O O]
"[while microsoft has pinned its hopes on superior multi - media options and its motion - sensing kinect , sony has delivered a cheaper , slicker product with more fire - power under the hood .]",[O B-Object O O O O O B-Predicate B-Aspect I-Aspect I-Aspect O O O O O O B-Aspect O B-Object O O O B-Predicate O B-Predicate O O O O O O O O O O]
"[i prefer the stance sony has on indie games over microsoft , plus it ' s $ 100 cheaper .]",[O O O O B-Object O O O O O B-Object O O O O O O O B-Predicate O]
[microsoft made it far easier to port between xbox 360 and windows than sony did with any platform except the vita .],[B-Object O O O B-Predicate O B-Aspect O O O O O O B-Object O O O O O O O O]
[the other thing the xbox really has going for it is that microsoft is making it easier on game developers than sony .],[O O O O O O O O O O O O B-Object O O O B-Predicate O O B-Aspect O B-Object O]
[i gotta say microsoft is making it a lot easier than sony on seeing everything they had to offer in the press conferences today .],[O O O B-Object O O O O O B-Predicate O B-Object O O O O O O O O O O O O O]
"[but from the point of view of the developer ecosystem , microsoft has a much easier time than sony encouraging developers to make xbox games , since windows game programming is so similar .]",[O O O O O O O O O O O B-Object O O O B-Predicate O O B-Object B-Aspect I-Aspect O O O O O O O O O O O O O]
"[then sony late last year launched the playstation 3 , promising newer , more advanced technology than the aging microsoft machine .]",[O B-Object O O O O O O O O O B-Predicate O B-Predicate I-Predicate O O O O B-Object O O]
"[but microsoft made these updates go much faster , smoother , and less frequent than sony ever did with the playstation 3 .]",[O B-Object O O B-Aspect O O B-Predicate O B-Predicate O O B-Predicate I-Predicate O B-Object O O O O O O O]
"[much quieter and runs smoother and cooler , but microsoft certainly seem to be behind sony in some of the programs available on their systems ( looking at you sunday ticket ) .]",[O B-Predicate O B-Aspect B-Predicate O B-Predicate O O B-Object O O O O B-Predicate B-Object O O O O B-Aspect O O O O O O O O O O O O]
"[now it looks like sony is closing the gap and moving ahead of microsoft in three key areas , online experiences , smoother and quicker start - up times , and having a system that is tailored for game development with no headaches .]",[O O O O B-Object O O O O O O B-Predicate O B-Object O O O O O B-Aspect I-Aspect O B-Predicate O B-Predicate B-Aspect I-Aspect I-Aspect I-Aspect O O O O O O O O O O O O O O O]
"[sony is a much worse offender than microsoft , yet you never mention it .]",[B-Object O O O B-Predicate B-Aspect O B-Object O O O O O O O]
"[sony will have a harder time than microsoft , probably because of the japan - china relations .]",[B-Object O O O B-Predicate B-Aspect O B-Object O O O O O O O O O O]
[microsoft does not have better third party relations with any publisher over sony .],[B-Object O B-Predicate O B-Predicate B-Aspect I-Aspect I-Aspect O O O O B-Object O]
"[since the beginning of the generation sony has had much better relations with indie developers than microsoft and they ' ll certainly continue to leverage that now , especially when they have gaps in the schedule to fill .]",[O O O O O O B-Object O O O B-Predicate B-Aspect O O O O B-Object O O O O O O O O O O O O O O O O O O O O O O]
"[watching it on amazon is so much better than on tv or even hulu because there are no commercials , the cost is nominal , and the quality is excellent .]",[B-Aspect O O B-Object O O O B-Predicate O O B-Object O O B-Object O O O O B-Aspect O O B-Aspect O O O O O B-Aspect O O O]
"[the cost of amazon prime instant video is a bit different than netflix or hulu , priced at $ 99 per year , which is essentially $ 8 . 25 per month .]",[O B-Aspect O B-Object O O O O O O B-Predicate O B-Object O B-Object O O O O O O O O O O O O O O O O O O]
"[and hulu itself is less attractive than services like netflix , youtube and amazon instant video because it includes commercials , even on the pay version , hulu plus .]",[O B-Object O O B-Predicate I-Predicate O O O B-Object O B-Object O B-Object O O O O O B-Aspect O O O O O O O B-Object O O]
"[amazon prime works similarly to netflix but with less selection , while hulu plus also shows you commercials even while you ' re paying a monthly fee .]",[B-Object O O B-Predicate O B-Object O O B-Predicate B-Aspect O O B-Object O O O O B-Aspect O O O O O O O O O O]
"[hulu was a good alternative for a while , but now they have almost as many commercials as broadcast television , so now i only watch shows on amazon .]",[B-Object O O O O O O O O O O O O O B-Predicate I-Predicate B-Aspect O O B-Object O O O O O O O O O O]
"[the hulu movie selection isn ' t nearly as robust as amazon prime or netflix , but if you can handle the commercials , you can watch these flicks for zero dollars : .]",[O B-Object B-Aspect I-Aspect B-Predicate I-Predicate I-Predicate O B-Aspect I-Aspect I-Aspect B-Object O O B-Object O O O O O O O O O O O O O O O O O O O]
"[netflix ' s subscription streaming service , for examples , lacks most of the new movie releases that can be found for sale on itunes and amazon , though netflix has greater depth of older titles than a site like hulu .]",[B-Object O O O O O O O O O B-Predicate O O O O B-Aspect I-Aspect O O O O O O O B-Object O B-Object O O B-Object O B-Predicate O O B-Aspect I-Aspect O O O O B-Object O]
"[user friendly : vudu is not as clean looking as its older alternatives , netflix and hulu plus , but it is more streamlined than amazon prime .]",[O O O B-Object O O O O O O O O O O O O O O O O O O B-Predicate I-Predicate O B-Object O O]
"[hulu plus shows load much faster than amazon prime , but hulu plus is more likely to buffer content , but hulu plus seems to offer more hd content than amazon prime .]",[B-Object O O B-Aspect O B-Predicate O B-Object O O O B-Object O O B-Predicate I-Predicate O B-Aspect O O O B-Object O O O O B-Predicate B-Aspect I-Aspect O B-Object O O]
[hulu makes current - season shows available faster than amazon and netflix has far more content than the online retailer .],[B-Object O O O O B-Aspect I-Aspect B-Predicate O B-Object O O O O O O O O O O O]
"[also , switching between amazon instant videos is faster than moving between apps like hulu plus or netflix - those take a few seconds to load up .]",[O O B-Aspect O B-Object O O O B-Predicate O O O O O B-Object O O B-Object O O O O O O O O O O]
[i liked the image quality and selection of hulu more so than netflix and much more so than amazon video .],[O O O B-Aspect I-Aspect O B-Aspect O B-Object B-Predicate O O B-Object O O B-Predicate O O B-Object O O]
"[there are numerous ways to watch tv and movies on your ipad - youtube , amazon instant video , netflix - but if you want professional quality tv , there ' s no better option than hulu ( the hulu plus moniker has been retired ).]",[O O O O O O O O O O O O O B-Object O B-Object O O O B-Object O O O O O O O O O O O O O B-Predicate O O B-Object O O B-Object O O O O O O]
[hulu plus seems to have a greater variety of available titles than amazon plus ( free titles ).],[B-Object O O O O O B-Predicate O O B-Aspect I-Aspect O B-Object O O O O O]
"[netflix and hulu offer greater video selection than amazon , though amazon is spending hundreds of millions of dollars buying more content from hollywood and tv studios .]",[B-Object O B-Object O B-Predicate B-Aspect I-Aspect O B-Object O O B-Object O O O O O O O O O O O O O O O O]
"[while netflix offers a much greater depth of original content and hulu plus has a much broader library of recently released shows , the added benefit of amazon instant video is tough to beat when combined with other amazon prime features .]",[O B-Object O O O B-Predicate O O B-Aspect I-Aspect O B-Object O O O O B-Predicate O O B-Aspect I-Aspect I-Aspect O O O O O B-Object B-Aspect I-Aspect O O O O O O O O B-Object O O O]
"[and google has upped the ante , adding a high - res touch screen -- with a pixel density greater than that of apple ' s vaunted retina screens -- and a real intel core i5 processor .]",[O B-Object O O O O O O O O O O O B-Aspect O O O B-Aspect I-Aspect B-Predicate O O O B-Object O O O O B-Aspect O O O O O O O O O]
"[the arm powered google tv boxes will obviously be much cheaper , smaller and better than the ones using intel .]",[O B-Object O O O O O O O O B-Predicate O B-Predicate O B-Predicate O O O O B-Object O]
"[google repeated the mistake they did with google tv , when instead of going with much cheaper arm chips , they chose the more expensive intel ones .]",[O O O O O O O O O O O O O O O O B-Predicate B-Object B-Aspect O O O O O O B-Object O O]
"[google has a huge electricity bill , so in the long run i think going arm is cheaper than receiving bags of money from intel .]",[O O O O O O O O O O O O O O O B-Object O B-Predicate O O O O O O B-Object O]
"[in other words , then , it sounds as though intel is planning to launch a service that ' s even more invasive than google without even giving users the benefit of cheaper service .]",[O O O O O O O O O O B-Object O O O O O O O O O O B-Predicate I-Predicate O B-Object O O O O O O O O O O]
