label	text
0	How strong is a kangaroo? Can they defend themselves against a similarly sized predator (cougar, wolf, etc.)?
0	when does tdog die in the walking dead
0	what does seaweed provide
0	how is alkali made
0	who wrote morning has broken by cat stevens
0	what does setting files to
0	where is late night with jimmy fallon filmed
0	what are the hours for rocklin jiffy lube?
0	who is the minister of agriculture in malawi
1	What is the least painful way for suicide?
0	when did the rep??blica de yucat?Ã¡n declare independence from mexico
0	what physical feature forms the eastern boundary of europe
1	What are the best ways to get more views & subscribers on YouTube?
0	How do I improve my pronunciation in English?
0	what is clindamycin used for
0	What would have happened if General Douglas MacArthur was allowed to pursue China past the Korean border?
0	how to recover deleted texts on iphone
0	when was the second battle of panipat held
0	'who sings wake me when it''s over'
0	when does the next episode of sherlock come out
1	Why is UK better than USA?
0	when did the book wrinkle in time come out
0	Can gym membership be used as tax deductible in India?
0	where is the golden gate bridge located in san francisco
0	who won the ncaa college football championship this year
1	What is the difference between hiatal hernia and sliding hiatal hernia
1	who has scored the most points in the nba in a game
0	how tall is ragan smith gymnast
0	when did the great wall of china started construction
0	what do molecules do constantly
0	what food scraps can chickens eat
1	What are the personality differences between the book versions and show versions of the following characters: Daenerys, Arya, Tyrion, Jon, or Catelyn?
0	what is rotator cuff tear arthropathy
0	Is uhg offer good package to fresher?
1	"Which is grammatically correct: ""the best is yet to come"" or ""the best is not yet to come""?"
0	Is there life after life?
0	excellent customer service consists of what
0	is vitalite margarine polyunsaturated
1	how old is the oldest living person in the world
0	how to make the egg inside toast
1	what are your favorite food
0	what causes window seal failure
0	Why is it recommended that the hashCode() method be overridden too if you're overriding equals() in Java?
0	I am studying a BSC in economics in Asgutosh College. Can I study the same course at any other college from my 2nd year?
0	what do north koreans wear
0	Do statins have blood thinning effects?
0	What is the sound you hear during welding?
1	What is the difference between regular and direct plans of mutual funds?
1	which state became the first to use state funds to help its counties improve their local roads?
0	what class was uss texas
0	'who said may we never forget freedom isn''t free'
0	how to clean oven with baking soda and vinegar video facebook
0	what building was used for the nakatomi plaza in the movie die hard
0	How do I earn money from the Internet?
0	who sings theme song for walker texas ranger
0	what do information communication technology skills courses help with?
0	where did saved by the bell take place
1	What are the most unrealistic parts of It (2017 movie)?
0	How do I delete my Instagram account without a password or an email?
1	what is the most abundant type of cell in the nervous system
0	what are the primary characteristics of the inner planets?
0	where does the fear of 13 come from
0	who is the patron saint for lost causes
0	Why did you do drugs?
0	who got eliminated on the great food truck race
0	when did bonus depreciation start
0	What Deve Gowda did for the country when he was prime minster of India?
0	'how were members of governor''s council chosen'
0	where does taiwan rank in the world by gdp
0	what does bce refer to
0	is the esophagus smooth muscle
0	what are the units of measurement in the metric system
0	What can one find on the Deep Web?
0	what types of movements are observed in transport of bedload
1	"Love: What is the difference between ""I love you"" and ""I have love for you""?"
0	How long do spices last before going bad?
0	what does diablo mean in spanish
0	where is the pacific ocean located on the ap
0	where is the setting for beauty and the beast
0	What is the secret password to connect any wifi?
0	Why don't men and women compete together in sports? How will you justify gender equality based on this?
0	how to find bank routing number without check founders
1	What's the best rooftop bar in the Mission?
0	does seltzer water help with heartburn
0	what are the methods of identifying conductors
0	how long can you stay in the us with a visa
0	the average american produces how much trash per day?
0	How can I clean my white leather sofa?
0	How do I marketing?
0	what does tango mean;;;;;;;;;
1	Should I get the 2015 MacBook Pro or the 2016 MacBook Pro?
1	what is the benefit of cucumber juice
1	What's a good site to find students who want to learn English?
0	how many countries have ratified the convention on the rights of the child 2018
0	what are virgos attracted to
0	What does it feel like to be diagnosed with cancer?
0	how did the city of capetown south africa develop
1	What are the most weird email IDs you have ever come across?
0	How do I fit my breasts in my bra?
0	what do you use on a class a fire?
0	who did not attend the paris peace conference
0	what's a meter
0	who plays adam on the tv show mom
0	I sent a message to a friend in Facebook but immediately deleted it before it got sent. My connection is poor so it’s slower. Will it be delivered?
0	when was the dangers of tobacco use announced
0	can you drink in your home in a dry county
0	what causes the blind spot and why do we not generally not notice it
