difficulty	preference	context	aspect	direct	opinion	argument	reason	method	factoid	super	comp	question	dataset
0	0	0	0	1	0	0	0	0	1	0	1	difference between clinical trial and registry participation	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the strength of relizen	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does it take to erase a bad debt off your record	m
0	0	0	0	0	0	0	0	0	0	0	0	which dietary modifications can help improve the nutritional status of a client with acquired immunodeficiency syndrome	m
0	0	0	0	0	0	0	0	0	0	0	0	what time does the ace hardware open in grovetown?	m
0	0	0	0	0	0	0	0	0	0	0	0	when do you need medication for diabetes	m
0	0	0	0	0	0	0	0	0	0	0	0	why do mergers succeed	m
0	0	0	0	0	0	0	0	0	0	0	0	who is carol in dc comics	m
0	0	0	0	0	0	0	0	0	0	0	0	what do you give for 16 years of marriage	m
0	0	0	0	0	0	0	0	0	0	0	0	how many slaves were there when slavery was abolished?	m
0	0	0	0	0	0	0	0	0	0	0	0	what is ecs in vesicles	m
0	0	0	0	0	0	0	0	0	0	0	0	what industry is the crawford industries	m
0	0	0	0	0	0	0	0	0	0	0	0	what plane bombed nagasaki	m
0	0	0	0	0	0	0	0	0	0	0	0	is avocado bad for sour stomach?	m
0	0	0	0	0	0	0	0	0	0	0	0	is tire rack an authorized tire dealer	m
0	0	0	0	0	0	0	0	0	0	0	0	who were the original impressionists	m
0	0	0	0	0	0	0	0	0	0	0	0	when does u of i start fall 2016	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a boxfish	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does refrigerated urine stay good	m
0	0	0	0	0	0	0	0	0	0	0	0	where is the tibia and femur	m
0	0	0	0	0	0	0	0	0	0	0	0	food to help flu symptoms	m
0	0	0	0	0	0	0	0	0	0	0	0	is leptin safe	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the average monthly renters insurance	m
0	0	0	0	0	0	0	0	0	0	0	0	what do you use compost for	m
0	0	0	0	0	0	0	0	0	0	0	0	when did henry ford hospital open	m
0	0	0	0	0	0	0	0	0	0	0	0	what happens to water in a vacuum	m
0	0	0	0	0	0	0	0	0	0	0	0	how long did emperor showa rule	m
0	0	0	0	0	0	0	0	0	0	0	0	why was it called the berlin conference	m
0	0	0	0	0	0	0	0	0	0	0	0	what is multiboxing	m
0	0	0	0	0	0	0	0	0	0	0	0	is social security taxable in texas	m
0	0	0	0	0	0	0	0	0	0	0	0	how many calories does a newborn burn	m
0	0	0	0	0	0	0	0	0	0	0	0	how old is bonnie pointer	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a cold zero situation	m
0	0	0	0	0	0	0	0	0	0	0	0	what year was tomlinson drafted into the nfl	m
0	0	0	0	0	0	0	0	0	0	0	0	how many hours of study for credit hour	m
0	0	0	0	0	0	0	0	0	0	0	0	how soon can you get a new house after foreclosure	m
0	0	0	0	0	0	0	0	0	0	0	0	what is average cost for replacement windows	m
0	0	0	0	0	0	0	0	0	0	0	0	what is mpr in darts	m
0	0	0	0	0	0	0	0	0	0	0	0	does the wareham district court have a cafeteria for jurors	m
0	0	0	0	0	0	0	0	0	0	0	0	why is acetylcholine released	m
0	0	0	0	0	0	0	0	0	0	0	0	how to retrieve deleted messages on from attt digital answering machine	m
0	0	0	0	0	0	0	0	0	0	0	0	when did the valley of drums occur	m
0	0	0	0	0	0	0	0	0	0	0	0	which county is concord	m
0	0	0	0	0	0	0	0	0	0	0	0	how to pay for your internship	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the average temperature of hot deserts in africa	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the salary for lepidopterist	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the effective date of amended return	m
0	0	0	0	0	0	0	0	0	0	0	0	what part of the brain controls vision	m
0	0	0	0	0	0	0	0	0	0	0	0	does castor oil regrow hair	m
0	0	0	0	0	0	0	0	0	0	0	0	what different colors can dobermans be	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does it take for a nose ring to heal	m
0	0	0	0	0	0	0	0	0	0	0	0	what percentage people have blue eyes	m
0	0	0	0	0	0	0	0	0	0	0	0	what is virginia sales and use tax rate	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a star's chromosphere	m
0	0	0	0	0	0	0	0	0	0	0	0	can seizures be caused by auto accident	m
0	0	0	0	0	0	0	0	0	0	0	0	what does mm stand for in measurements	m
0	0	0	0	0	0	0	0	0	0	0	0	who played cindy lou who in the grinch	m
0	0	0	0	0	0	0	0	0	0	0	0	australia what continent is it in	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the peloton	m
0	0	0	0	0	0	0	0	0	0	0	0	is acrylic gel nails	m
0	0	0	0	0	0	0	0	0	0	0	0	what county is g herbo in	m
0	0	0	0	0	0	0	0	0	0	0	0	when and what time is the solar eclipse	m
0	0	0	0	0	0	0	0	0	0	0	0	at what temperature is a car overheating	m
0	0	0	0	0	0	0	0	0	0	0	0	how old must you be to serve in a grand jury?	m
0	0	0	0	0	0	0	0	0	0	0	0	who is the most likely next president	m
0	0	0	0	0	0	0	0	0	0	0	0	what is ssi ssdi	m
0	0	0	0	0	0	0	0	0	0	0	0	Is Berkshire closed now? wa	m
0	0	0	0	0	0	0	0	0	0	0	0	which architecture represent black box	m
0	0	0	0	0	0	0	0	0	0	0	0	what is jeu ou reserve ascenseur	m
0	0	0	0	0	0	0	0	0	0	0	0	can ups drivers claim per diem rate	m
0	0	0	0	0	0	0	0	0	0	0	0	how old is harvey korman	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a larceny crime	m
0	0	0	0	0	0	0	0	0	0	0	0	what is manganese dioxide used for	m
0	0	0	0	0	0	0	0	0	0	0	0	will gums grow back after receding	m
0	0	0	0	0	0	0	0	0	0	0	0	when was the internet invented what year	m
0	0	0	0	0	0	0	0	0	0	0	0	what is budding for asexual reproduction	m
0	0	0	0	0	0	0	0	0	0	0	0	is trichomoniasis a viral infection	m
0	0	0	0	0	0	0	0	0	0	0	0	what store makes good cabinets	m
0	0	0	0	0	0	0	0	0	0	0	0	what do you need to claim mileage on taxes	m
0	0	0	0	0	0	0	0	0	0	0	0	how to make home made bubble wand	m
0	0	0	0	0	0	0	0	0	0	0	0	what do laundry sheets do	m
0	0	0	0	0	0	0	0	0	0	0	0	why have inventory	m
0	0	0	0	0	0	0	0	0	0	0	0	where was lenape kittanning	m
0	0	0	0	0	0	0	0	0	0	0	0	does research and development pay more	m
0	0	0	0	0	0	0	0	0	0	0	0	what awards did whiplash win	m
0	0	0	0	0	0	0	0	0	0	0	0	what is sodium lactate	m
0	0	0	0	0	0	0	0	0	0	0	0	what alcoholic drinks can you make with ginger beer	m
0	0	0	0	0	0	0	0	0	0	0	0	nj f99 salary range is what amount	m
0	0	0	0	0	0	0	0	0	0	0	0	average cost of hospital stay per day for sepsis'	m
0	1	1	1	0	1	1	0	0	0	1	1	what is the best way to clean mold off of cinder block in a basement	m
0	0	0	0	0	0	0	0	0	0	0	0	what does eva stand for in nasa	m
0	0	0	0	0	0	0	0	0	0	0	0	what happened to the first monument of george washington	m
0	0	0	0	0	0	0	0	0	0	0	0	how children understand death	m
0	0	0	0	0	0	0	0	0	0	0	0	what are liquid-phase gac vessels	m
0	0	0	0	0	0	0	0	0	0	0	0	princess cruise	m
0	0	0	0	0	0	0	0	0	0	0	0	when are kansas sales taxes due	m
0	0	0	0	0	0	0	0	0	0	0	0	what county is spring lake	m
0	0	0	0	0	0	0	0	0	0	0	0	what county is little chute	m
0	0	0	0	0	0	0	0	0	0	0	0	do you need to book ferry driving from Moncton to Cape breton	m
0	0	0	0	0	0	0	0	0	0	0	0	where is ftbooks located?	m
0	0	0	0	0	0	0	0	0	0	0	0	how long to you boil potatoes	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a forensic light	m
0	0	0	0	0	0	0	0	0	0	0	0	what does puma mean	m
0	0	0	0	0	0	0	0	0	0	0	0	what is parque gГјell	m
0	0	0	0	0	0	0	0	0	0	0	0	can scleroderma cause trigger finger	m
0	0	0	0	0	0	0	0	0	0	0	0	is a micron a micrometer	m
0	0	0	0	0	0	0	0	0	0	0	0	what kind of stroke is a right insular cortex	m
0	0	0	0	0	0	0	0	0	0	0	0	how to find omega of earth	m
0	0	0	0	0	0	0	0	0	0	0	0	how long doesnt it take to get your refund once the irs remove hold	m
0	0	0	0	0	0	0	0	0	0	0	0	what does woolloomooloo mean in aboriginal	m
0	0	0	0	0	0	0	0	0	0	0	0	where is commerce georgia	m
0	0	0	0	0	0	0	0	0	0	0	0	where is chichen itza located	m
0	0	0	0	0	0	0	0	0	0	0	0	what's snubber capacitor	m
0	0	0	0	0	0	0	0	0	0	0	0	how much do i need to make to afford the rent	m
0	0	0	0	0	0	0	0	0	0	0	0	what is behaviorism characterized by	m
0	0	0	0	0	0	0	0	0	0	0	0	how many teeth should baby have at 14 months	m
0	0	0	0	0	0	0	0	0	0	0	0	what are types of guitar strings	m
0	0	0	0	0	0	0	0	0	0	0	0	where does the ob river empty into	m
0	0	0	0	0	0	0	0	0	0	0	0	what are newton's achievements	m
0	0	0	0	0	0	0	0	0	0	0	0	what causes platelets to increase	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the price of orcam	m
0	0	0	0	0	0	0	0	0	0	0	0	does lactose intolerance cause tiredness	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a lift pump	m
0	0	0	0	0	0	0	0	0	0	0	0	how many seats are at the metro arena in billings montana?	m
0	0	0	0	0	0	0	0	0	0	0	0	what is an.fha loan	m
0	0	0	0	0	0	0	0	0	0	0	0	when does lowes pay dividends	m
0	0	0	0	0	0	0	0	0	0	0	0	is there an age limit on when to collect on your ira	m
0	0	0	0	0	0	0	0	0	0	0	0	which side is heart on	m
0	0	0	0	0	0	0	0	0	0	0	0	what style of artwork did pablo picasso do	m
0	0	0	0	0	0	0	0	0	0	0	0	what are fossil fuels	m
0	0	0	0	0	0	0	0	0	0	0	0	how does your pancreas release insulin	m
0	0	0	0	0	0	0	0	0	0	0	0	where is dunkirk located in france	m
0	0	0	0	0	0	0	0	0	0	0	0	what is dsd	m
0	0	0	0	0	0	0	0	0	0	0	0	where is lawrenceville georgia	m
0	0	0	0	0	0	0	0	0	0	0	0	how to increase a recipe for a crowd	m
0	0	0	0	0	0	0	0	0	0	0	0	who does zach lavine play for	m
0	0	0	0	0	0	0	0	0	0	0	0	what are the products of a chemical reaction	m
0	0	0	0	0	0	0	0	0	0	0	0	does dna repair itself	m
0	0	0	0	0	0	0	0	0	0	0	0	how many days should i get a response from a school pt evaluation	m
0	0	0	0	0	0	0	0	0	0	0	0	who is siddhi jaap	m
0	0	0	0	0	0	0	0	0	0	0	0	what does 0.00000375 look like in scientofic notation	m
0	0	0	0	0	0	0	0	0	0	0	0	is my child on autistic spectrum	m
0	0	0	0	0	0	0	0	0	0	0	0	what are modem stands	m
0	0	0	0	0	0	0	0	0	0	0	0	what is ibm p series	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a sliotar made out of	m
0	0	0	0	0	0	0	0	0	0	0	0	what is blesto scouting	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does vicodin stay in your urine	m
0	0	0	0	0	0	0	0	0	0	0	0	why is jones new york closing	m
0	0	0	0	0	0	0	0	0	0	0	0	what do pre workout supplements do	m
0	0	0	0	0	0	0	0	0	0	0	0	how to control fleas on quails	m
0	0	0	0	1	0	0	0	0	1	0	1	what is the difference between service and bill rendered	m
0	0	0	0	0	0	0	0	0	0	0	0	can you escape 3d walkthrough level 9	m
0	0	0	0	0	0	0	0	0	0	0	0	what color is silverado	m
0	0	0	0	0	0	0	0	0	0	0	0	what zone is dracaena?	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the size of argentina in miles	m
0	0	0	0	0	0	0	0	0	0	0	0	when is mating season for hummingbirds	m
0	0	0	0	0	0	0	0	0	0	0	0	what side hurts with ulcerative colitis	m
0	1	0	0	0	1	1	0	0	0	0	1	what to eat to improve protein levels	m
0	1	1	1	0	0	0	0	0	1	1	1	what animal lives longest as pets	m
0	0	0	0	0	0	0	0	0	0	0	0	how much does ptpn charge a physical therapist to join	m
0	0	0	0	0	0	0	0	0	0	0	0	can i rollover an inherited annuity	m
0	0	0	0	0	0	0	0	0	0	0	0	what is an explicit topic sentence	m
0	0	0	0	0	0	0	0	0	0	0	0	how much does it cost to install a new shower in bathroom	m
0	0	0	0	0	0	0	0	0	0	0	0	is rice considered pasta	m
0	0	0	0	0	0	0	0	0	0	0	0	which formula represents aldehyde	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the land area of ghana	m
0	0	0	0	0	0	0	0	0	0	0	0	what type of plant does a snowshoe hare eat	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the primary function of the cowpers glands quizlet	m
0	0	0	0	0	0	0	0	0	0	0	0	what is binary trading uk	m
0	0	0	0	0	0	0	0	0	0	0	0	what does driving in marked lanes mean	m
0	0	0	0	0	0	0	0	0	0	0	0	who is delphis mother harry potter	m
0	0	0	0	0	0	0	0	0	0	0	0	is mcparland a scottish name	m
0	0	0	0	0	0	0	0	0	0	0	0	where does the last name Asche come from?	m
0	0	0	0	0	0	0	0	0	0	0	0	what's the name of the tv show where the girl is covered in tattoos	m
0	0	0	0	0	0	0	0	0	0	0	0	how to make good steak fingers	m
0	0	0	0	0	0	0	0	0	0	0	0	what organelles are found only in prokaryotic cells	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the labor cost to replace a sump pump	m
0	0	0	0	0	0	0	0	0	0	0	0	how to open a board and care home	m
0	0	0	0	0	0	0	0	0	0	0	0	how much does it cost to have teeth extracted	m
0	0	0	0	0	0	0	0	0	0	0	0	how much does jet fuel weigh	m
0	0	0	0	0	0	0	0	0	0	0	0	what to cover plants with for freeze	m
0	0	0	0	0	0	0	0	0	0	0	0	where is amylase secreted	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the most selfish thing a human being can do	m
0	0	0	0	0	0	0	0	0	0	0	0	how many calories are in a strawberry and banana smoothie	m
0	0	0	0	0	0	0	0	0	0	0	0	is it gonna be hot tomorrow	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the dragons name on doc mcstuffins	m
0	0	0	0	0	0	0	0	0	0	0	0	are fruit strips paleo	m
0	0	0	0	0	0	0	0	0	0	0	0	what printer cutter do i need for my business	m
0	0	0	0	0	0	0	0	0	0	0	0	what did the egyptians women wear	m
0	0	0	0	0	0	0	0	0	0	0	0	how far is willow springs nc from lake norman nc	m
0	0	0	0	0	0	0	0	0	0	0	0	what relationship would your grandmother's brother be to you?	m
0	0	0	0	0	0	0	0	0	0	0	0	when does your cervix harden	m
0	0	0	0	0	0	0	0	0	0	0	0	was the tower of pisa built by the romans?	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does it take for lice to get giant	m
0	1	1	1	0	1	1	0	0	0	0	1	what shirt goes well with short pants for a man	m
0	0	0	0	0	0	0	0	0	0	0	0	what movements of scapula	m
0	0	0	0	0	0	0	0	0	0	0	0	what is cultured cheese	m
0	0	0	0	0	0	0	0	0	0	0	0	what county is iron gate va located in	m
0	1	1	1	0	0	0	0	0	1	1	1	which geographic region contains georgia's highest of population	m
0	0	0	0	0	0	0	0	0	0	0	0	where is concordia missouri	m
0	0	0	0	0	0	0	0	0	0	0	0	who created the first factory	m
0	0	0	0	0	0	0	0	0	0	0	0	undergrad degree do you need to be a anesthesiologist assistant	m
0	0	0	0	0	0	0	0	0	0	0	0	what is cmyk color	m
0	0	0	0	0	0	0	0	0	0	0	0	what is an animal called that eats other animals its own kind	m
0	0	0	0	0	0	0	0	0	0	0	0	when does continuing resolution end in april	m
0	0	0	0	0	0	0	0	0	0	0	0	in which core leader competency do you create and promulgate a vision of the future	m
0	0	0	0	0	0	0	0	0	0	0	0	what is epicurean	m
0	0	0	0	0	0	0	0	0	0	0	0	what are the benefits for business owners	m
0	0	0	0	0	0	0	0	0	0	0	0	what drugs was lance armstrong taking	m
0	0	0	0	0	0	0	0	0	0	0	0	what is homeostasis quizlet	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the benefit of a scholar diploma in florida	m
0	0	0	0	0	0	0	0	0	0	0	0	how long did it take the u.s. government to be repaid the aig bailout loan?	m
0	0	0	0	0	0	0	0	0	0	0	0	shadowrun can agents control drones	m
0	0	0	0	0	0	0	0	0	0	0	0	what is it when a dog has labored breathing	m
1	0	0	0	0	0	0	0	0	0	0	0	how to boil ears of corn	m
0	0	1	0	0	0	0	0	0	1	0	1	difference between private equity fund and venture capital fund exempt reporting adviser	m
0	0	0	0	0	0	0	0	0	0	0	0	was anna faris in movies	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the criteria for nursing home placement	m
0	0	0	0	0	0	0	0	0	0	0	0	can insurance hra be linked to good health behaviors	m
0	0	0	0	0	0	0	0	0	0	0	0	what can you do when a judgement is ordered before your tax payment agreement agreement is due	m
0	0	0	0	0	0	0	0	0	0	0	0	what are the rights of a third party claimant	m
1	0	0	0	0	0	0	0	0	0	0	0	what are the different types of banking institutions	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the ffa emblem	m
1	0	0	0	0	0	0	0	0	0	0	0	are almonds good for kidneys	m
0	0	0	0	0	0	0	0	0	0	0	0	where did strawberries originate	m
0	0	0	0	0	0	0	0	0	0	0	0	how much sugar does mexico consume	m
0	0	0	0	0	0	0	0	0	0	0	0	why bill of rights was added to constitution for kids	m
0	0	0	0	0	0	0	0	0	0	0	0	which ieee represents ethernet	m
0	0	0	0	0	0	0	0	0	0	0	0	what timezone is georgia in	m
0	0	0	0	0	0	0	0	0	0	0	0	which are common causes of dysrhythmias?	m
1	0	0	0	0	0	0	0	0	0	0	0	What do you do for muscle cramp in the back of your leg	m
0	0	0	0	0	0	0	0	0	0	0	0	when did the army start wearing black berets	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does the intranasal bordetella vaccine last	m
0	0	0	0	0	0	0	0	0	0	0	0	what is phulkari	m
0	0	0	0	0	0	0	0	0	0	0	0	how much tax do i owe in pennsylvania	m
0	0	0	0	0	0	0	0	0	0	0	0	do you think hamlet is a problem play or a tragedy	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a spring tide	m
0	0	0	0	0	0	0	0	0	0	0	0	how far ahead can you make cupcakes for a wedding	m
0	0	0	0	0	0	0	0	0	0	0	0	what are compound verbs	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the temperature in afghanistan	m
0	1	1	0	0	1	1	0	0	0	1	1	best age to neuter male dog	m
0	0	0	0	0	0	0	0	0	0	0	0	how do lines of latitude and longitude help geographers study earth	m
0	0	0	0	0	0	0	0	0	0	0	0	what is jitc	m
0	0	0	0	0	0	0	0	0	0	0	0	what soaps are used for lota	m
0	0	0	0	0	0	0	0	0	0	0	0	what does the term chasing the dragon mean	m
0	0	0	0	0	0	0	0	0	0	0	0	what language do the australian aborigines	m
0	0	0	0	0	0	0	0	0	0	0	0	how much do ductless air conditioners cost	m
0	0	0	0	0	0	0	0	0	0	0	0	what is bpc services	m
0	0	0	0	0	0	0	0	0	0	0	0	what is brimonidine tartrate used for	m
0	0	0	0	0	0	0	0	0	0	0	0	what battles took place during the allied invasion of italy	m
0	0	0	0	0	0	0	0	0	0	0	0	what was elizabeth nj named after	m
0	0	0	0	0	0	0	0	0	0	0	0	how much does it cost to get a scratch buffed	m
0	0	0	0	0	0	0	0	0	0	0	0	when will the new godzilla movie come out?	m
0	0	0	0	0	0	0	0	0	0	0	0	can paperwhite bulbs rebloom	m
0	0	0	0	0	0	0	0	0	0	0	0	political cues definition	m
0	0	0	0	0	0	0	0	0	0	0	0	how much does a baker make a day	m
0	0	0	0	0	0	0	0	0	0	0	0	what is sket	m
0	0	0	0	0	0	0	0	0	0	0	0	who is magic johnson's son?	m
0	0	0	0	0	0	0	0	0	0	0	0	how to put rear brake on65 mustang	m
0	0	0	0	0	0	0	0	0	0	0	0	what is bsn credentials	m
0	0	0	0	0	0	0	0	0	0	0	0	age requirement to be a member of the u.s. house of representatives?	m
0	0	0	0	0	0	0	0	0	0	0	0	where can is see wild camels in australia	m
0	0	0	0	0	0	0	0	0	0	0	0	what does phenylephrine hci treat	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the distance that wind travels to create waves called	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a mangrove ecosystem	m
0	0	0	0	0	0	0	0	0	0	0	0	why do birds decorate their nests	m
1	1	1	1	0	0	0	0	0	1	1	1	where is the lowest temperature on earth	m
0	0	0	0	0	0	0	0	0	0	0	0	is a therapy dog a service animal	m
0	1	0	1	0	0	0	0	1	0	1	1	what is the fastest way of treating sciatic problems	m
0	0	0	0	0	0	0	0	0	0	0	0	when does applied bank send info to the credit reports	m
0	0	0	0	0	0	0	0	0	0	0	0	what is military dependent agent card?	m
0	0	0	0	0	0	0	0	0	0	0	0	how long are college world series games	m
0	0	0	0	0	0	0	0	0	0	0	0	what does a gecko tattoo symbolize	m
0	0	0	0	0	0	0	0	0	0	0	0	does pineapple juice make you taste better	m
0	0	0	0	0	0	0	0	0	0	0	0	can plastic bucket be stored in flammable cabinet	m
0	0	0	0	0	0	0	0	0	0	0	0	how long can a bat live without food	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does it take for endorphins to respond to physical activity	m
0	0	0	0	0	0	0	0	0	0	0	0	what age do you have to be to drive a jet ski in tx	m
0	0	0	0	0	0	0	0	0	0	0	0	how to calculate filtration fraction	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the cause for lines in fingernails	m
0	0	0	0	0	0	0	0	0	0	0	0	what are prions biology	m
0	1	0	1	0	0	0	0	0	1	1	1	what is the fastest i can get a passport	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does it take for effexor to leave your body	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the medical diagnosis of autism	m
0	0	0	0	0	0	0	0	0	0	0	0	what is information security analyst	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the maximum allowable interest rate in washington	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the budget for welfare	m
0	0	0	0	0	0	0	0	0	0	0	0	how many years of college to be a diagnostic medical sonographer	m
0	0	0	0	0	0	0	0	0	0	0	0	what color is sable in dogs	m
0	0	0	0	0	0	0	0	0	0	0	0	why did the navajo indians choose their area	m
0	0	0	0	0	0	0	0	0	0	0	0	average salary data scientist sacramento	m
0	0	0	0	0	0	0	0	0	0	0	0	approx how much money does it cost to get your private pilots licence	m
0	0	0	0	0	0	0	0	0	0	0	0	what price is used for a stock donation	m
0	0	0	0	0	0	0	0	0	0	0	0	how many cubic meters of gas in teh goodyear blimp	m
0	0	0	0	0	0	0	0	0	0	0	0	which are anomers?	m
0	0	0	0	0	0	0	0	0	0	0	0	how many ounces are in a box of confectioner sugar?	m
0	0	0	0	0	0	0	0	0	0	0	0	what is an ed nikon lens	m
0	0	0	0	0	0	0	0	0	0	0	0	how long can a bank hold a check	m
0	0	0	0	0	0	0	0	0	0	0	0	how to see your messages on your cloud	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a graduate salary	m
0	0	0	0	0	0	0	0	0	0	0	0	how to open a pdf in indesign to edit	m
0	0	0	0	0	0	0	0	0	0	0	0	what fruit is an ukli/ugli	m
0	0	0	0	0	0	0	0	0	0	0	0	what age to children start to loose teeth	m
0	0	0	0	0	0	0	0	0	0	0	0	how do ypu apperar offline on ps4	m
0	0	0	0	0	0	0	0	0	0	0	0	how far is holiday world to hampton inn in jasper indiana	m
0	0	0	0	0	0	0	0	0	0	0	0	what do colleges want in goalie for women's soccer	m
0	0	0	0	0	0	0	0	0	0	0	0	what is artificial selection?	m
0	0	0	0	0	0	0	0	0	0	0	0	what are the benefits of niacin taking it orally for the skin?	m
0	0	0	0	0	0	0	0	0	0	0	0	where is harrington point washington	m
0	0	0	0	0	0	0	0	0	0	0	0	when creating an apa reference	m
0	0	0	0	0	0	0	0	0	0	0	0	can the sun destroy the earth	m
0	0	0	0	0	0	0	0	0	0	0	0	what is atrial septal defect	m
0	0	0	0	0	0	0	0	0	0	0	0	who is the transport commissioner in trinidad & tobago	m
0	0	0	0	0	0	0	0	0	0	0	0	is phenylephrine a controlled substance	m
0	0	0	0	0	0	0	0	0	0	0	0	what county is stockton illinois	m
0	0	0	0	0	0	0	0	0	0	0	0	is peat moss an organic composted material?	m
0	0	0	0	0	0	0	0	0	0	0	0	where do black widow spiders live in the us?	m
0	0	0	0	0	0	0	0	0	0	0	0	who was in the group steely dan?	m
0	0	0	0	0	0	0	0	0	0	0	0	what are the azore islands	m
0	0	0	0	0	0	0	0	0	0	0	0	what does an average Doctors visit cost in Onatrio	m
0	0	0	0	0	0	0	0	0	0	0	0	what is contact dermatitis	m
0	0	0	0	0	0	0	0	0	0	0	0	what does grm means	m
0	0	0	0	0	0	0	0	0	0	0	0	what material is used under rocks on a seawall	m
0	0	0	0	0	0	0	0	0	0	0	0	is avocado makes body gas	m
0	0	0	0	0	0	0	0	0	0	0	0	how to become a strength and conditioning coach for a professional team	m
0	0	1	1	0	0	0	0	0	1	0	1	what trait give animals good speed	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a tom thumb bits	m
1	0	0	0	0	0	0	0	0	0	0	0	how to make banner sausage	m
0	0	0	0	0	0	0	0	0	0	0	0	which temperature is typical of magma?	m
0	0	0	0	0	0	0	0	0	0	0	0	who is the star who plays lucifer on the tv show lucifer	m
0	0	0	0	0	0	0	0	0	0	0	0	where is cabimas venezuela	m
0	0	0	0	0	0	0	0	0	0	0	0	how tall is the sydney opera house	m
0	0	0	0	0	0	0	0	0	0	0	0	what trophic level are tertiary consumers	m
0	0	0	0	0	0	0	0	0	0	0	0	what is bifen	m
0	0	0	0	0	0	0	0	0	0	0	0	what plug can i use to turn on my tv	m
0	0	0	0	0	0	0	0	0	0	0	0	how much is a body rid removal	m
0	0	0	0	0	0	0	0	0	0	0	0	why is capital position important for banks	m
0	0	0	0	0	0	0	0	0	0	0	0	how many aircraft in a squadron	m
