question,label
Does Instagram send push-notifications if I request to follow someone who has a locked account? Or does the other person have to see my request while on Instagram?,0
Did To Kill a Mockingbird come out before 1980?,1
How do you implement a basic search feature with Hibernate and Spring?,0
what's the white thing in the back of your throat,0
how layers of sound occur in a piece of music,0
Can someone steal or make an exact duplicate of someone's private FB page?,0
Which former Florida State Seminole football player also played for the New York Yankees and the Atlanta Falcons?,0
Why was Cyrus Mistry sacked by Ratan Tata from Tata Sons?,0
How can I increase height after 22?,0
Which country has the most amount of rainforest?,0
What is the second longest river in the USA?,0
What happens everyday in the ISS (International Space Station)?,0
who sings you'll never find another love like mine,0
How did Anthem Blue Cross get patient data compromised?,0
what is the channel number for nbcsn on dish network,0
when to stop pelvic exams,0
What is the platform in which Facebook is built?,0
Which Harry Potter film made the most money?,0
What is the third book in the Jedi Apprentice series?,0
How can I get the PUK code for my LG mobile?,0
What candidate had the second highest votes for President in Bolivia's 2020 Presidential Election?,0
How many soldiers died in the Vietnam war?,0
What is the best program to learn another language and is possibly free?,1
How can I end my own life peacefully?,0
How many characters does The Richest Man in Babylon have?,0
What is the deepest stretch in the world and the most unexplored?,0
Which US president has served the longest?,0
What was the fourth released Zelda game?,0
What team had the number one draft pick overall in the NFL 2005 draft?,0
How many Super Bowls have the Cowboys played in and not won?,0
What is the tallest tree in the world?,0
What was Legolas' main weapon of choice?,0
where is the san luis valley in colorado,0
when was who you say i am written,0
Did Parasite win the Oscar for Best Picture?,0
How many live action Star Wars movies feature Hoth?,0
what is the cost of a state refund transfer,0
Did Metroid Prime come out before 2020?,1
What are the best you tube channel for undergraduate of Mathematics?,1
what protocol do microsoft systems use to share files?,0
Which state has had the most presidents?,0
do rattlesnakes eat birds,0
"Who had the longer presidency, George Washington or Franklin D. Roosevelt?",1
How many U.S. presidents died in office of natural causes?,0
In what city was the first Oktoberfest held?,0
Which U.S. president never went to school?,0
Which United States president had the shortest time in office?,0
Which director has won the most Best Picture Oscars?,0
How many books are there currently in the A Song of Ice and Fire series?,0
Which Jonas Brother is not yet in his thirties?,0
"In the 2004 Summer Olympics, which events did Michael Phelps compete in but did not win the gold medals?",0
How is NUANCE for freshers to work for?,0
Did Kevin Durant win an NBA championship?,0
I am a Portuguese national and I want to move to Norway. Is it possible?,0
"What is the highest rated video game of 2020, according to Metacritic?",0
"Which country has the most salt lakes, Canada or Russia?",1
Which incumbent U.S. president was not re-elected in 1991?,0
How many countries are in Africa?,0
What character in the Harry Potter series is the oldest?,0
What is comedy?,0
Which producer has won the most Grammys of all time?,0
Who is a current senator of California and a former mayor of San Francisco?,0
Where was the actor who played Achilles in Troy born?,0
how do wrist watches work,0
what documents are needed for cruise,0
What is the highest number of people to ever attend a rock concert event?,0
where do the names in game of thrones come from,0
what animals are hyenas related to,0
How many calories does domino's regular cheese burst pizza have?,0
Did Frogger come out before Super Mario Brothers?,1
Was Super Bowl LV played in Kansas City?,0
who has had a quadruple double in the nba,0
What is the tallest building in the capital city of Brazil?,0
How many Matrix movies are there?,0
What does paperback book mean on Flipkart and Amazon? I understand the difference between an e-book and a hard copy. Will paperback simply be the same as the one that I might buy at any regular store?,1
What was Martin Scorsese's first movie?,0
WhatвЂ™s the difference between Analytical and Numerical Solutions?,1
when was the last time we went on the moon,0
Which year did J. K. Rowling start her plan for Harry Potter?,0
In which Tim Burton movie is the music not made by Danny Elfman?,0
What Twilight book is not from Bella's perspective?,0
"What is a good solar panel installation provider in San Carlos, California CA?",1
Is Billie Eilish older than Taylor Swift?,1
how's the weather in rome italy,0
Who was the tallest human character in Harry Potter?,0
What book from 2008 was not released until 12 years later due to an online leak?,0
what search engine does siri use,0
In what year was the 2019 MLB American League Cy Young Award winner born?,0
when is best time to buy airline tickets,0
Who is the longest tenured US president?,0
"Who was a premier of Russia, and was in office for less than 200 days?",0
Who is the famous time traveler that appears in the series of Back to the Future movies?,0
What is the second longest river in the U.S.?,0
What is the capitol of Oman?,0
Did David Bowie ever do a song with a member of the Rolling Stones?,0
Who was the tenth Roman emperor?,0
Who was the wife of the 10th US president?,0
Who is the manager of Premier League club Leicester City and is a Northern Irish professional football manager?,0
Is Dr. Robotnik Sonic the Hedgehog's nemesis?,0
What's the best wireless speaker?,1
A close friend of mine has blocked me on WhatsApp. I need a technical solution. How do I unblock myself?,0
My 2 year old will hear a song a couple of times and will always remember it if he hears it play again. Is this an indicator for talent in music?,0
What are the 3 biggest obstacles to world peace?,1
Did the Berlin Wall fall in 1989?,0
How many World Series titles have the Philadelphia Phillies won?,0
Did Smells Like Teen Spirit come out after 1990?,1
Who was the co-author of Neil Gaiman's first published novel?,0
Do corsets really help with waist reduction?,0
where was the treaty that ended ww2 signed,0
what happens if you notice your name is spelled wrong on your boarding pass,0
Which game developed by EA Mobile sold the most copies?,0
what pasmore short term bonds are long term,0
how many years you must be married to get alimony,0
Which city in Texas did Davy Crockett pass away in?,0
Which American War had the greatest number of deaths?,0
"In 2020, how many games did the Heat lose in during the season?",0
