sentence,label
google [SEP] amazon [SEP] Do I think google will score better than amazon?,0
beer [SEP] soda [SEP] Texsport® 108 - can Trolley Cooler hauls up to NINE 12 - packs of beer or soda!,0
Sony [SEP] Apple [SEP] I totally agree with your conclusion that Sony products are better off tham Apple products.,2
"Python [SEP] PHP [SEP] Python, Ruby and even PHP handle this sort of thing much better than Bash.",0
mit [SEP] harvard [SEP] Institute of mit & harvard,0
Chevrolet [SEP] Toyota [SEP] Harvick's Chevrolet had nudged ahead of Kenseth's Toyota coming out of the fourth turn but Kenseth went to the outside nearly brushing the SAFER Barrier to make the race-winning pass at the checkered flag.,0
"michigan [SEP] missouri [SEP] Whether you are thinking of buying a home in michigan or looking at missouri real estate, the home buying process is easier with an agent!",0
"amazon [SEP] youtube [SEP] In addition to EGOL's excellent comments, you will also have to compete with all the amazon affiliates that sell your product, and even worse, they will create crappy ads on the web and youtube showing your product.",0
"BMW [SEP] Ford [SEP] Meanwhile, automakers like BMW, Ford, Honda, and Mercedes-Benz are boosting their use of high-strength steel -- not only to make vehicles safer, but also because the new steel is lighter, and lighter steel means lighter vehicles, which means better fuel economy.",0
Perl [SEP] Java [SEP] I'm not going to get into the argument of whether Perl is better than Java or vice versa,0
"Java [SEP] Lisp [SEP] Many people can't do that: even leaving aside that they don't know C or Java or Lisp, they also don't really understand what an algorithm or a computer program is conceptually, and have absolute no idea what kinds of things can be computed and what kinds can't, or which are easy or harder to compute.",0
"IBM [SEP] Hewlett-Packard [SEP] Manufacturers have ramped up production of MLC-based solid-state drives (SSDs), and even major storage vendors that were once hesitant to use them are joining the ranks of earlier adopters such as IBM and Hewlett-Packard (HP) Co. Framingham, Mass.-based IDC predicts that MLC-based drives will command 52% of enterprise solid-state revenue next year and climb to 60% in 2013.",0
"Honda [SEP] Ford [SEP] With immense competition and reliability a given, Honda will continue to bleed market share with GM, Ford, Hyundai and VW making better cars.",1
"Objective-C [SEP] Java [SEP] Umberto, if you read my post carefully, you will see that I never say that Objective-C is superior as a language to Java.",0
"USB [SEP] Bluetooth [SEP] And better directional controls), support for external joypad and mouse ( via USB or Bluetooth ).",0
"baseball [SEP] softball [SEP] This solid white molded pitchers rubber is the official size, regulation for baseball and softball .",0
"Amazon [SEP] Microsoft [SEP] But the ILEC is not alone in this issue: providers like Windstream are also finding that the data center mountain is harder to climb than they initially thought, especially against competition like Amazon Web Services, Microsoft and Google.",0
"Toyota [SEP] Nissan [SEP] Toyota engines have better ""overclocking"" but less factory output specs; while Nissan has higher factory output but less ""overclocking"" capabilities.",0
"california [SEP] georgia [SEP] There are a bunch in california, a decent number in New York/New Jersey, and one location each in Pennsylvania and georgia - well, two now.",0
"Java [SEP] Smalltalk [SEP] Java, C++, C, Assembly and even Smalltalk",0
PHP [SEP] Perl [SEP] Faster CGI Performance The way the server interacts with CGI applications such as PHP and Perl has be re-written to make it much faster.,0
"ps3 [SEP] psp [SEP] Metal Gear Solid: VR Missions Rated For ps3, psp And Vita [Update]",0
"AMD [SEP] Samsung [SEP] AMD fans should take a look at the Samsung Series 5 510R5E, which is lighter and slimmer, hence offering better mobility.",1
soda [SEP] beer [SEP] soda vs. beer helps keep fans in better perspective.,0
rubber [SEP] wood [SEP] Pieces were rubber wood which is very solid.,0
Haskell [SEP] Java [SEP] Haskell is much faster to write in and allows me to sort out conceptual problems before implementing anything in a procedural language like Java.,0
"Lexus [SEP] Cadillac [SEP] weight gain, the new 535i will accelerate from 0 to 60 mph in 5.7 seconds, BMW estimates-about a second faster than Daimler-Benz's ( DAI:GR ) Mercedes ES 350 , the Lexus ES 350, the Cadillac CTS Premium, and the BMW 528i.",0
"rifle [SEP] pistol [SEP] Assault rifle and Human pistol flood are harder,",0
"Nikon [SEP] Leica [SEP] Nikon, zeiss or schneider industrial optic but even quite often mainstream optic is able to beat most what Leica produces and for even better price.",2
Buick [SEP] Cadillac [SEP] The 1979-1985 E-bodys had presence and as long as you got the Oldsmobile or Buick over the 4100V8 Cadillac you got a decent engine too.,2
"ds [SEP] ps2 [SEP] But those games are both available for ds and Wii as well, its just simply that we were able to get better deals on the ps2 versions.",1
Windows XP [SEP] Windows Vista [SEP] Safari will run on any Windows XP or Windows Vista PC with a 500-MHz Pentium-class processor or better and has at least 256 MB of RAM.,0
"ps3 [SEP] wii [SEP] For my purposes, ps3 move is way better than Kinect(games dont match with my interests), and wii(Inferior technology).",2
"cement [SEP] concrete [SEP] deep, excavated in solid ground throughout, and lined with cement concrete, 9in.",0
"Google [SEP] Sony [SEP] During Google I/O today, the company announced that it's working with its partners - including AT&T, HTC, LG, Motorola, Samsung, Sony Ericsson, Sprint, T-Mobile, and Verizon Wireless - on getting new Android updates to users faster and on curtailing Android fragmentation.",0
"Java [SEP] Haskell [SEP] There is a real, major benefit of using Java over other languages, such as C or Haskell or Smalltalk, which is this: it lets you work with other mediocre programmers, and has limitations that prevents them from doing anything too crazy.",2
"softball [SEP] basketball [SEP] They're much better at softball than they were in basketball,"" McGinn said.",2
"truck [SEP] motorcycle [SEP] Well I parked my truck after I bought a motorcycle (actually whats termed a ""SuperScooter"") and found I liked riding it better than driving.",0
Intel [SEP] IBM [SEP] Intel Pentium processors are typically faster than IBM PowerPC chips in desktop applications;,2
Python [SEP] Java [SEP] (Whether that makes Ruby and Python better than Java is subjective.),2
Ford [SEP] Toyota [SEP] I have owned a Ford F150 and I also think that the Toyota is a better driver and better built.,1
Direct3D [SEP] OpenGL [SEP] First let me tel u about my new experience in Direct3D as opposed to my decent one in OpenGL.,0
Ruby [SEP] Python [SEP] Ruby is even worse than Python.,1
Windows 8 [SEP] Windows 7 [SEP] Windows 8 offers considerably faster startup than Windows 7 and out-performs it on several benchmarks.,2
"Apple [SEP] Dell [SEP] Apple support ain't the best, but it's not bad, and certainly better than Dell.",2
"mobile [SEP] laptop [SEP] Rightly or wrongly, end users now expect faster performance levels from mobile applications than from the desktop or laptop.",0
"Python [SEP] JavaScript [SEP] All Unity3D languages (Python, C#, JavaScript) support struct/class/dict types and tuples, either of which would be a better idea than parallel arrays or everything-is-a-string-ism.",0
"Ford [SEP] Nissan [SEP] Superior supplies aluminum wheels and other aluminum components to Ford, General Motors, Chrysler de Mexico, BMW, Volkswagen and Audi as well as various Japanese auto manufacturers including Toyota, Mazda, Nissan and Isuzu.",0
"beer [SEP] juice [SEP] Now that I think about it, the beer being distilled couldn't be any worse than the tomato juice being distilled.",2
champagne [SEP] beer [SEP] Description WINE cooler champagne cooler beer cooler,0
Python [SEP] Ruby [SEP] recently popular languages like Python or Ruby  have somewhat decent sites.,0
Renault [SEP] Ferrari [SEP] Renault joins Ferrari in 2010 boycott,0
"Kingston [SEP] Google [SEP] The Kingston VIA rail station is about a 4-minute drive away from the hotel, Queen's University is an 8-minute drive, and the Wolf Island Ferry Terminal can be accessed in 12 minutes by car (driving distances - Google Maps).",0
"Cadillac [SEP] Buick [SEP] Even if GM is in the shitter, at least they are trying with newer, better full size trucks and SUV's, new Malibus, Camaros, Cadillac CTS, SRX, Pontiac G8, Buick LaCrosse, ZR1&Z06 Corvettes.And the same could be said for Ford with the new Fusion, Fiesta, Mustang, MKS, the upcoming Focus, Taurus (SHO), etc.",0
Oracle [SEP] MySQL [SEP] Online Oracle-to- MySQL converter.,0
"Gigabyte [SEP] Asus [SEP] Gigabyte, MSI, Asus will run fine.",0
"Chrysler [SEP] Toyota [SEP] Second, any defense of the U.S. federal Public ""Education"" department and all its trappings is the equivalent of buying a lemon Chrysler for the same price as a top-of-the line Mercedes sedan, made even more insulting by the fact you could in fact buy a far better performing Mercedes, BMW or even a modest Honda Accord, Toyota or Ford for less to far less money.",1
"california [SEP] georgia [SEP] Or they can better races like they already have - california, georgia... and bring races to other states.",0
football [SEP] baseball [SEP] football and Basketball are far easier to project than baseball .,2
Kingston [SEP] Google [SEP] Trip Planner - City of Kingston Google Transit is now the City's official Trip Planning tool.,0
"Microsoft [SEP] Dell [SEP] To make matters worse for Netscape, Microsoft used their influence with full force to prevent OEMs (an OEM is a computer maker such as Gateway or Dell) from putting Netscape on any of the computers they shipped.",0
Java [SEP] Scala [SEP] A better comparison would be Java to Scala:,0
Oracle [SEP] MySQL [SEP] Oracle MySQL®,0
IBM [SEP] Microsoft [SEP] IBM connects to existing Microsoft SharePoint repositories to better manage content and mitigate compliance risk across the enterprise.,0
"Python [SEP] Bash [SEP] This colleague, let's call him Phil, was a role model of self-taught analysis-programming physicists, until he decided that choosing a script language like Python for the said task was completely insane, because, you know, Bash scripts do things much faster, don't they?",1
"Bash [SEP] Python [SEP] Requirements: Strong Linux administration skills (Debian-based distributions a plus) Solid understanding of DNS Familiar with Linux security and hardening Experience with configuration management systems such as Puppet or Chef Scripting and development skills in Bash and at least one of the following: Perl, Python, Ruby Experience with network engineering and good network troubleshooting skills Proven excellent communication skills, both verbal and written Ability to handle fast paced, high-interrupt startup environment with ease Experience with virtual or cloud server infrastructure Love of clicky keyboards and black shirts a plus",0
Groovy [SEP] Java [SEP] Groovy - a very powerful object oriented language that extends Java while making it much easier to use for analytic programmers that are used to languages like SAS.,0
"Windows 8 [SEP] Windows XP [SEP] A migration to Windows 7 will likely be faster, but one to Windows 8 will have more longevity - Windows 7 support ends in January 2020, less than 6 years away, and organizations that are so late on Windows XP should not get into the same situation with end of Windows 7 support.",0
"NetBeans [SEP] Eclipse [SEP] Scene Builder, NetBeans, Eclipse, IntelliJ, etc?",0
"Python [SEP] Lisp [SEP] I know that Sun's SunStudio compiler suite now provides a variety of language 'bindings' (for want of a better term) -- if we could have documentation on how to migrate those bindings, and (more importantly) how to create our own (eg for c, c++, Python, perl, ruby, Lisp etc etc) then that would be a big win for the community.",0
Ruby [SEP] Python [SEP] I think Perl makes it easier than Ruby or Python to write hard-to-maintain programs.,0
"Ford [SEP] Nissan [SEP] Instead of bottom-fishing with lost causes like General Motors ( NYSE: GM     ) or Ford ( NYSE: F     ) , I think you'd be better served kicking the tires on Nissan.",1
"Nokia [SEP] Samsung [SEP] If you say that Nokia couldn't compete with Samsung using Android, how could they possibly compete using an inferior OS?",0
"Sony [SEP] Microsoft [SEP] Admit it, Sony and Microsoft are better.",0
Nike [SEP] Adidas [SEP] Nike didn't look to the designs of Adidas to make a better sneaker.,1
"Chevrolet [SEP] Ford [SEP] Money is available, but authorization to use it is being withheld until Chevrolet does better in this little sales tussle with Ford.",2
"Microsoft [SEP] Sony [SEP] Honestly, you're fooling yourself if you don't think Microsoft and Sony will try coming out swinging with superior hardware.",0
steak [SEP] sandwich [SEP] There is nothing better than a grilled venison steak sandwich out ice fishing!,0
"Samsung [SEP] Motorola [SEP] Samsung, Motorola sign wireless technology deal",0
stone [SEP] timber [SEP] Rebuilt in 1989 to the original design with local stone solid walls and exposed low timber beamed ceiling.,0
