id	asp	question	clean	pos	lemma
23195	0	Who was the first king of China?	who was the first king of china	['WP', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'NNP']	['who', 'be', 'the', 'first', 'king', 'of', 'china']
22134	1	Which are some of the best horror movies of all time?	which are some of the best horror movies of all time	['WDT', 'VBP', 'DT', 'IN', 'DT', 'JJS', 'NN', 'NNS', 'IN', 'DT', 'NN']	['which', 'be', 'some', 'of', 'the', 'best', 'horror', 'movie', 'of', 'all', 'time']
21923	0	Which among these companies are good: Infosys, Wipro, Cognizant, TCS?	which among these companies are good infosys wipro cognizant tcs	['WDT', 'IN', 'DT', 'NNS', 'VBP', 'JJ', 'NNS', 'NNP', 'JJ', 'NN']	['which', 'among', 'these', 'company', 'be', 'good', 'infosys', 'wipro', 'cognizant', 'tcs']
7485	1	what quarterback has the most wins in nfl history	what quarterback has the most wins in nfl history	['WDT', 'NN', 'VBZ', 'DT', 'JJS', 'NNS', 'IN', 'NN', 'NN']	['what', 'quarterback', 'have', 'the', 'most', 'win', 'in', 'nfl', 'history']
22126	0	What are some of the best kept secrets of gujarat?	what are some of the best kept secrets of gujarat	['WP', 'VBP', 'DT', 'IN', 'DT', 'JJS', 'VBN', 'NNS', 'IN', 'NNP']	['what', 'be', 'some', 'of', 'the', 'best', 'keep', 'secret', 'of', 'gujarat']
22923	0	Who is the best boxer ever?	who is the best boxer ever	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'RB']	['who', 'be', 'the', 'best', 'boxer', 'ever']
22515	0	What is the best program to make a logo?	what is the best program to make a logo	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'DT', 'NN']	['what', 'be', 'the', 'best', 'program', 'to', 'make', 'a', 'logo']
21538	1	Where can I get best flavors, designs and decorations for cupcakes at Gold Coast?	where can i get best flavors designs and decorations for cupcakes at gold coast	['WRB', 'MD', 'PRP', 'VB', 'JJS', 'NNS', 'NNS', 'CC', 'NNS', 'IN', 'NNS', 'IN', 'NN', 'NN']	['where', 'can', 'i', 'get', 'best', 'flavor', 'design', 'and', 'decoration', 'for', 'cupcake', 'at', 'gold', 'coast']
22609	0	What is the best way to hack using cmd?	what is the best way to hack using cmd	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'VBG', 'NN']	['what', 'be', 'the', 'best', 'way', 'to', 'hack', 'use', 'cmd']
16554	1	What are  the most common forms of blood	what are the most common forms of blood	['WP', 'VBP', 'DT', 'RBS', 'JJ', 'NNS', 'IN', 'NN']	['what', 'be', 'the', 'most', 'common', 'form', 'of', 'blood']
20369	0	how old is the oldest living person in the world	how old is the oldest living person in the world	['WRB', 'JJ', 'VBZ', 'DT', 'JJS', 'NN', 'NN', 'IN', 'DT', 'NN']	['how', 'old', 'be', 'the', 'oldest', 'living', 'person', 'in', 'the', 'world']
22874	0	Which is the best place to visit in Uttarakhand?	which is the best place to visit in uttarakhand	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'IN', 'NNP']	['which', 'be', 'the', 'best', 'place', 'to', 'visit', 'in', 'uttarakhand']
22475	0	What is the best iPad?	what is the best ipad	['WP', 'VBZ', 'DT', 'JJS', 'NNP']	['what', 'be', 'the', 'best', 'ipad']
6109	1	where is the largest groundhog day celebration held in the us	where is the largest groundhog day celebration held in the us	['WRB', 'VBZ', 'DT', 'JJS', 'NN', 'NN', 'NN', 'VBN', 'IN', 'DT', 'PRP']	['where', 'be', 'the', 'largest', 'groundhog', 'day', 'celebration', 'hold', 'in', 'the', 'we']
15809	1	what lottery numbers are drawn most	what lottery numbers are drawn most	['WDT', 'NN', 'NNS', 'VBP', 'VBN', 'JJS']	['what', 'lottery', 'number', 'be', 'draw', 'most']
7036	1	during which step of cellular respiration is the majority of atp formed	during which step of cellular respiration is the majority of atp formed	['IN', 'WDT', 'NN', 'IN', 'JJ', 'NN', 'VBZ', 'DT', 'NN', 'IN', 'NN', 'VBN']	['during', 'which', 'step', 'of', 'cellular', 'respiration', 'be', 'the', 'majority', 'of', 'atp', 'form']
22306	0	What are the best music blogs?	what are the best music blogs	['WP', 'VBP', 'DT', 'JJS', 'NN', 'NNS']	['what', 'be', 'the', 'best', 'music', 'blog']
33171	0	What is better making a separate temporary table or inserting directly to big table?	what is better making a separate temporary table or inserting directly to big table	['WP', 'VBZ', 'RBR', 'VBG', 'DT', 'JJ', 'JJ', 'NN', 'CC', 'VBG', 'RB', 'IN', 'JJ', 'NN']	['what', 'be', 'better', 'make', 'a', 'separate', 'temporary', 'table', 'or', 'insert', 'directly', 'to', 'big', 'table']
21957	1	Do you feel that your son is more special to you than your daughter only because of his gender?	do you feel that your son is more special to you than your daughter only because of his gender	['VBP', 'PRP', 'VB', 'IN', 'PRP$', 'NN', 'VBZ', 'RBR', 'JJ', 'IN', 'PRP', 'IN', 'PRP$', 'NN', 'RB', 'IN', 'IN', 'PRP$', 'NN']	['do', 'you', 'feel', 'that', 'you', 'son', 'be', 'more', 'special', 'to', 'you', 'than', 'you', 'daughter', 'only', 'because', 'of', 'he', 'gender']
33223	0	What is the difference between Ph. D programs with coursework and those without it?	what is the difference between ph d programs with coursework and those without it	['WP', 'VBZ', 'DT', 'NN', 'IN', 'NN', 'NN', 'NNS', 'IN', 'NN', 'CC', 'DT', 'IN', 'PRP']	['what', 'be', 'the', 'difference', 'between', 'ph', 'd', 'program', 'with', 'coursework', 'and', 'those', 'without', 'it']
33213	1	From a tax perspective is it better to buy a prius now or in 2006?	from a tax perspective is it better to buy a prius now or in 2006	['IN', 'DT', 'NN', 'NN', 'VBZ', 'PRP', 'JJR', 'TO', 'VB', 'DT', 'NN', 'RB', 'CC', 'IN', 'CD']	['from', 'a', 'tax', 'perspective', 'be', 'it', 'better', 'to', 'buy', 'a', 'prius', 'now', 'or', 'in', '2006']
21732	0	What is Secretary Clinton's IQ and how does it compare with that of Trump?	what is secretary clinton s iq and how does it compare with that of trump	['WP', 'VBZ', 'NN', 'NNP', 'POS', 'NN', 'CC', 'WRB', 'VBZ', 'PRP', 'VB', 'IN', 'DT', 'IN', 'NNP']	"['what', 'be', 'secretary', 'clinton', ""'s"", 'iq', 'and', 'how', 'do', 'it', 'compare', 'with', 'that', 'of', 'trump']"
22879	0	Which is the best question you've read on Quora?	which is the best question you ve read on quora	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'PRP', 'VBP', 'VBN', 'IN', 'NNP']	['which', 'be', 'the', 'best', 'question', 'you', 'have', 'read', 'on', 'quora']
21462	1	What is the mark of a good mustard?	what is the mark of a good mustard	['WP', 'VBZ', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN']	['what', 'be', 'the', 'mark', 'of', 'a', 'good', 'mustard']
22713	0	What's the best way to gain muscle while losing fat?	what s the best way to gain muscle while losing fat	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'NN', 'IN', 'VBG', 'JJ']	['what', 'be', 'the', 'best', 'way', 'to', 'gain', 'muscle', 'while', 'lose', 'fat']
22904	1	Which programming language is the best to learn first?	which programming language is the best to learn first	['WDT', 'NN', 'NN', 'VBZ', 'DT', 'JJS', 'TO', 'VB', 'RB']	['which', 'programming', 'language', 'be', 'the', 'best', 'to', 'learn', 'first']
21934	0	What's healthier: bread and butter or chips and salsa?	what s healthier bread and butter or chips and salsa	['WP', 'VBZ', 'JJR', 'NN', 'CC', 'NN', 'CC', 'NNS', 'CC', 'NN']	['what', 'be', 'healthier', 'bread', 'and', 'butter', 'or', 'chip', 'and', 'salsa']
22241	1	What are the best books on improving handwriting?	what are the best books on improving handwriting	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'VBG', 'NN']	['what', 'be', 'the', 'best', 'book', 'on', 'improve', 'handwriting']
22422	1	What is the best answer for tell me about yourself in an interview?	what is the best answer for tell me about yourself in an interview	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'VB', 'PRP', 'IN', 'PRP', 'IN', 'DT', 'NN']	['what', 'be', 'the', 'best', 'answer', 'for', 'tell', 'I', 'about', 'yourself', 'in', 'a', 'interview']
13091	0	What is the difference between seminar and class	what is the difference between seminar and class	['WP', 'VBZ', 'DT', 'NN', 'IN', 'NN', 'CC', 'NN']	['what', 'be', 'the', 'difference', 'between', 'seminar', 'and', 'class']
22268	0	What are the best earphones under 1000Rs?	what are the best earphones under 1000rs	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'CD', 'NNS']	['what', 'be', 'the', 'best', 'earphone', 'under', '1000', 'rs']
23338	1	What is the most beautiful name you have ever seen?	what is the most beautiful name you have ever seen	['WP', 'VBZ', 'DT', 'RBS', 'JJ', 'NN', 'PRP', 'VBP', 'RB', 'VBN']	['what', 'be', 'the', 'most', 'beautiful', 'name', 'you', 'have', 'ever', 'see']
21509	1	In web development, which language is best in regards to the database?	in web development which language is best in regards to the database	['IN', 'NN', 'NN', 'WDT', 'NN', 'VBZ', 'JJS', 'IN', 'NNS', 'IN', 'DT', 'NN']	['in', 'web', 'development', 'which', 'language', 'be', 'best', 'in', 'regards', 'to', 'the', 'database']
33198	1	Which is better option to conceive - IVF or tubal ligation reversal?	which is better option to conceive ivf or tubal ligation reversal	['WDT', 'VBZ', 'JJR', 'NN', 'TO', 'VB', 'NN', 'CC', 'NN', 'NN', 'NN']	['which', 'be', 'better', 'option', 'to', 'conceive', 'ivf', 'or', 'tubal', 'ligation', 'reversal']
22992	1	Can you describe the difference between 3G, 4G, and LTE in layman terms?	can you describe the difference between 3g 4g and lte in layman terms	['MD', 'PRP', 'VB', 'DT', 'NN', 'IN', 'NN', 'NNP', 'CC', 'NN', 'IN', 'NN', 'NNS']	['can', 'you', 'describe', 'the', 'difference', 'between', '3g', '4g', 'and', 'lte', 'in', 'layman', 'term']
17380	1	what is the best time of day to take portrait shots with camera	what is the best time of day to take portrait shots with camera	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'NN', 'TO', 'VB', 'NN', 'NNS', 'IN', 'NN']	['what', 'be', 'the', 'best', 'time', 'of', 'day', 'to', 'take', 'portrait', 'shot', 'with', 'camera']
22461	0	"What is the best example of ""hard work pays off""?"	what is the best example of hard work pays off	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'JJ', 'NN', 'VBZ', 'RP']	['what', 'be', 'the', 'best', 'example', 'of', 'hard', 'work', 'pay', 'off']
18695	1	what store credit card is the easiest to get online to establish credit	what store credit card is the easiest to get online to establish credit	['WDT', 'NN', 'NN', 'NN', 'VBZ', 'DT', 'JJS', 'TO', 'VB', 'RB', 'TO', 'VB', 'NN']	['what', 'store', 'credit', 'card', 'be', 'the', 'easiest', 'to', 'get', 'online', 'to', 'establish', 'credit']
22158	0	What is the advantage of sparse autoencoder than the usual autoencoder (the number of nodes in the hidden layer is less than the number of inputs)?	what is the advantage of sparse autoencoder than the usual autoencoder the number of nodes in the hidden layer is less than the number of inputs	['WP', 'VBZ', 'DT', 'NN', 'IN', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NN', 'DT', 'NN', 'IN', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'VBZ', 'JJR', 'IN', 'DT', 'NN', 'IN', 'NNS']	['what', 'be', 'the', 'advantage', 'of', 'sparse', 'autoencoder', 'than', 'the', 'usual', 'autoencoder', 'the', 'number', 'of', 'node', 'in', 'the', 'hidden', 'layer', 'be', 'less', 'than', 'the', 'number', 'of', 'input']
22746	0	Where is the best US website to buy single malt Scotch online?	where is the best us website to buy single malt scotch online	['WRB', 'VBZ', 'DT', 'JJS', 'PRP', 'NN', 'TO', 'VB', 'JJ', 'NN', 'NN', 'RB']	['where', 'be', 'the', 'best', 'we', 'website', 'to', 'buy', 'single', 'malt', 'scotch', 'online']
23128	0	What's the difference between LTE 1800MHz and 900MHz?	what s the difference between lte 1800mhz and 900mhz	['WP', 'VBZ', 'DT', 'NN', 'IN', 'NNP', 'CD', 'NN', 'CC', 'CD', 'NN']	['what', 'be', 'the', 'difference', 'between', 'lte', '1800', 'mhz', 'and', '900', 'mhz']
8753	1	who has won the most number of cy young awards in major league baseball	who has won the most number of cy young awards in major league baseball	['WP', 'VBZ', 'VBN', 'DT', 'JJS', 'NN', 'IN', 'NN', 'JJ', 'NNS', 'IN', 'JJ', 'NNP', 'NN']	['who', 'have', 'win', 'the', 'most', 'number', 'of', 'cy', 'young', 'award', 'in', 'major', 'league', 'baseball']
21579	0	What car is better Audi rs7 or bmw m6 gran coupe?	what car is better audi rs7 or bmw m6 gran coupe	['WDT', 'NN', 'VBZ', 'JJR', 'NN', 'NN', 'CD', 'CC', 'NN', 'NN', 'CD', 'NN', 'NN']	['what', 'car', 'be', 'better', 'audi', 'rs', '7', 'or', 'bmw', 'm', '6', 'gran', 'coupe']
22132	0	What are some of the best things to Google?	what are some of the best things to google	['WP', 'VBP', 'DT', 'IN', 'DT', 'JJS', 'NNS', 'IN', 'NNP']	['what', 'be', 'some', 'of', 'the', 'best', 'thing', 'to', 'google']
22616	0	What is the best way to learn computer language?	what is the best way to learn computer language	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'NN', 'NN']	['what', 'be', 'the', 'best', 'way', 'to', 'learn', 'computer', 'language']
22726	0	What's the best website to meet English-speaking Ukrainian women?	what s the best website to meet english speaking ukrainian women	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'JJ', 'VBG', 'JJ', 'NNS']	['what', 'be', 'the', 'best', 'website', 'to', 'meet', 'english', 'speak', 'ukrainian', 'woman']
22407	1	What are the best YouTube channels for news?	what are the best youtube channels for news	['WP', 'VBP', 'DT', 'JJS', 'NN', 'NNS', 'IN', 'NN']	['what', 'be', 'the', 'best', 'youtube', 'channel', 'for', 'news']
22039	0	If I want to be Jewish, should I convert via Conservative Judaism or Modern Orthodox Judaism?	if i want to be jewish should i convert via conservative judaism or modern orthodox judaism	['IN', 'PRP', 'VBP', 'TO', 'VB', 'JJ', 'MD', 'PRP', 'VB', 'IN', 'JJ', 'NN', 'CC', 'JJ', 'JJ', 'NN']	['if', 'i', 'want', 'to', 'be', 'jewish', 'should', 'i', 'convert', 'via', 'conservative', 'judaism', 'or', 'modern', 'orthodox', 'judaism']
2377	0	What are the most points in one nba game single player	what are the most points in one nba game single player	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'CD', 'NN', 'NN', 'JJ', 'NN']	['what', 'be', 'the', 'most', 'point', 'in', 'one', 'nba', 'game', 'single', 'player']
1611	1	Which are the five largest states in the us by area	which are the five largest states in the us by area	['WDT', 'VBP', 'DT', 'CD', 'JJS', 'NNS', 'IN', 'DT', 'PRP', 'IN', 'NN']	['which', 'be', 'the', 'five', 'largest', 'state', 'in', 'the', 'we', 'by', 'area']
23180	0	What's the easiest way to make money online?	what s the easiest way to make money online	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'NN', 'RB']	['what', 'be', 'the', 'easiest', 'way', 'to', 'make', 'money', 'online']
22323	0	What are the best printers compatible with Dell computers?	what are the best printers compatible with dell computers	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'JJ', 'IN', 'NNP', 'NNS']	['what', 'be', 'the', 'best', 'printer', 'compatible', 'with', 'dell', 'computer']
10498	1	where does india stand in education in the world	where does india stand in education in the world	['WRB', 'VBZ', 'NNP', 'VB', 'IN', 'NN', 'IN', 'DT', 'NN']	['where', 'do', 'india', 'stand', 'in', 'education', 'in', 'the', 'world']
21575	1	Which platform is best for trade in Forex trading?	which platform is best for trade in forex trading	['WDT', 'NN', 'VBZ', 'JJS', 'IN', 'NN', 'IN', 'NN', 'NN']	['which', 'platform', 'be', 'best', 'for', 'trade', 'in', 'forex', 'trading']
22120	1	What are some mind-blowing Mobile gadgets that exist that most people don't know about?	what are some mind blowing mobile gadgets that exist that most people don t know about	['WP', 'VBP', 'DT', 'NN', 'VBG', 'JJ', 'NNS', 'WDT', 'VBP', 'IN', 'JJS', 'NNS', 'NNP', 'NNP', 'VB', 'IN']	['what', 'be', 'some', 'mind', 'blow', 'mobile', 'gadget', 'that', 'exist', 'that', 'most', 'people', 'don', 't', 'know', 'about']
22589	0	What is the best way to clean an engine?	what is the best way to clean an engine	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'DT', 'NN']	['what', 'be', 'the', 'best', 'way', 'to', 'clean', 'a', 'engine']
33353	0	Last minute flight bookings – is it better to book online or at the airport?	last minute flight bookings is it better to book online or at the airport	['JJ', 'NN', 'NN', 'NNS', 'VBZ', 'PRP', 'JJR', 'TO', 'VB', 'RB', 'CC', 'IN', 'DT', 'NN']	['last', 'minute', 'flight', 'booking', 'be', 'it', 'better', 'to', 'book', 'online', 'or', 'at', 'the', 'airport']
21633	0	Which is overall better, Amazon Echo or Google Home?	which is overall better amazon echo or google home	['WDT', 'VBZ', 'RB', 'JJR', 'NNP', 'NN', 'CC', 'NNP', 'NN']	['which', 'be', 'overall', 'better', 'amazon', 'echo', 'or', 'google', 'home']
22124	0	What are some of the best bossa nova songs?	what are some of the best bossa nova songs	['WP', 'VBP', 'DT', 'IN', 'DT', 'JJS', 'NN', 'NN', 'NNS']	['what', 'be', 'some', 'of', 'the', 'best', 'bossa', 'nova', 'song']
23248	0	Where do I get the latest 1Z0-508 materials?	where do i get the latest 1z0 508 materials	['WRB', 'VBP', 'PRP', 'VB', 'DT', 'JJS', 'NN', 'CD', 'NNS']	['where', 'do', 'i', 'get', 'the', 'latest', '1z0', '508', 'material']
21580	1	Would Real Madrid be better off without Cristiano Ronaldo?	would real madrid be better off without cristiano ronaldo	['MD', 'JJ', 'NNP', 'VB', 'JJR', 'RP', 'IN', 'NNP', 'NNP']	['would', 'real', 'madrid', 'be', 'better', 'off', 'without', 'cristiano', 'ronaldo']
22837	0	Which is the best Harry Potter movie?	which is the best harry potter movie	['WDT', 'VBZ', 'DT', 'JJS', 'NNP', 'NNP', 'NN']	['which', 'be', 'the', 'best', 'harry', 'potter', 'movie']
5472	1	who is the first and only indian to be appointed as governor general of india	who is the first and only indian to be appointed as governor general of india	['WP', 'VBZ', 'DT', 'JJ', 'CC', 'RB', 'JJ', 'TO', 'VB', 'VBN', 'IN', 'NNP', 'NN', 'IN', 'NNP']	['who', 'be', 'the', 'first', 'and', 'only', 'indian', 'to', 'be', 'appoint', 'as', 'governor', 'general', 'of', 'india']
22178	0	How can I find the best study method for me?	how can i find the best study method for me	['WRB', 'MD', 'PRP', 'VB', 'DT', 'JJS', 'NN', 'NN', 'IN', 'PRP']	['how', 'can', 'i', 'find', 'the', 'best', 'study', 'method', 'for', 'I']
4944	1	who was the first canadian to win an olympic gold medal while competing for canada	who was the first canadian to win an olympic gold medal while competing for canada	['WP', 'VBD', 'DT', 'JJ', 'JJ', 'TO', 'VB', 'DT', 'JJ', 'NN', 'NN', 'IN', 'VBG', 'IN', 'NNP']	['who', 'be', 'the', 'first', 'canadian', 'to', 'win', 'a', 'olympic', 'gold', 'medal', 'while', 'compete', 'for', 'canada']
